branch,workflow_event_trigger,issuer_name,workflow_id,build_duration,total_builds,gh_files_added,gh_files_deleted,gh_files_modified,tests_ran,gh_lines_added,gh_lines_deleted,gh_tests_added,gh_tests_deleted,gh_test_churn,gh_src_churn,gh_is_pr,gh_sloc,gh_description_complexity,gh_src_files,gh_doc_files,gh_other_files,git_num_committers,git_commits,total_jobs,gh_team_size_last_3_month,gh_commits_on_files_touched,gh_num_pr_comments,gh_test_lines_per_kloc,dependencies_count,workflow_size,dockerfile_changed,docker_compose_changed,hour,dow,month,secs_since_prev,duration_lag_1,duration_lag_2,duration_lag_3,duration_lag_4,duration_lag_5,duration_lag_6,duration_lag_7,window_avg_7,window_std_7,window_avg_3,window_std_3,window_avg_4,window_std_4,ft___bat_,ft___bin__,ft___bmp_,ft___bmp__,ft___c_,ft___cpp_,ft___cpp__,ft___cpp____dup1,ft___cpp___,ft___css_,ft___css__,ft___csv_,ft___csv__,ft___gif_,ft___h_,ft___hpp_,ft___hpp__,ft___html_,ft___html__,ft___h__,ft___ini_,ft___ini__,ft___inl__,ft___jpg_,ft___jpg__,ft___jpg____dup1,ft___js_,ft___js__,ft___json_,ft___json__,ft___map_,ft___md_,ft___md__,ft___mk_,ft___old_,ft___pdf_,ft___png_,ft___png__,ft___properties_,ft___py_,ft___py__,ft___sh_,ft___tpp__,ft___txt_,ft___txt__,ft___xlsx_,ft___xlsx__,ft___yml_,ft___yml__,ft___zip_,ft___zip__,ft____c_,ft____cpp_,ft____cpp__,ft____csv_,ft____csv__,ft____h_,ft____h__,ft____hpp_,ft____hpp__,ft____html_,ft____html__,ft____h____dup1,ft____ini_,ft____ini__,ft____jpg_,ft____js_,ft____js__,ft____json_,ft____json__,ft____md_,ft____md__,ft____md___,ft____png__,ft____py__,ft____tpp_,ft____yml_,ft____yml__,ft____zip_,ft____zip__
2,0,38,121541665,307.0,553,0,0,2,False,3,4,0,0,0,7,True,116393,14,1,0,1,41,1189,5,25,46,1,2.2767692215167576,0,123.0,0,0,5,6,12,417.0,290.0,293.0,285.0,289.0,293.0,301.0,302.0,293.2857142857143,6.2373681873657185,289.3333333333333,4.041451884327381,289.25,3.304037933599835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,38,121541665,268.0,552,0,0,2,False,6,2,0,0,0,8,True,116393,14,1,0,1,41,1189,5,25,23,1,2.2767692215167576,0,123.0,0,0,5,6,12,339.0,307.0,290.0,293.0,285.0,289.0,293.0,301.0,294.0,7.54983443527075,296.6666666666667,9.073771725877465,293.75,9.429563439877091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,38,121541665,303.0,551,0,0,4,False,50,3,0,0,0,53,True,116393,14,0,0,4,41,1189,5,25,85,1,2.2767692215167576,0,122.0,0,0,6,6,12,645.0,268.0,307.0,290.0,293.0,285.0,289.0,293.0,289.2857142857143,11.64351444244514,288.3333333333333,19.55334583474995,289.5,16.13484841370793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2,0,38,121541665,278.0,550,1,0,0,False,35,0,0,0,0,35,True,116393,14,0,1,0,41,1189,5,25,0,1,2.2767692215167576,0,122.0,0,0,6,6,12,1440.0,303.0,268.0,307.0,290.0,293.0,285.0,289.0,290.7142857142857,12.737271891503894,292.6666666666667,21.455380055672126,292.0,17.568911937472585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,38,121541665,269.0,549,1,0,0,False,24,0,0,0,0,24,True,116393,14,0,1,0,41,1189,5,25,1,1,2.2767692215167576,0,122.0,0,0,6,6,12,112.0,278.0,303.0,268.0,307.0,290.0,293.0,285.0,289.14285714285717,13.63119671230387,283.0,18.027756377319946,289.0,18.991226044325487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,38,121541665,292.0,548,0,0,1,False,0,0,0,0,0,0,True,116393,14,0,0,1,41,1189,5,25,2,1,2.2767692215167576,0,122.0,0,0,6,6,12,244.0,269.0,278.0,303.0,268.0,307.0,290.0,293.0,286.85714285714283,15.63573440795764,283.3333333333333,17.61628034896508,279.5,16.299284237863535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,38,121541665,280.0,547,0,0,4,False,8,8,0,0,0,16,True,116393,14,4,0,0,41,1189,5,25,43,1,2.2767692215167576,0,122.0,0,0,6,6,12,1131.0,292.0,269.0,278.0,303.0,268.0,307.0,290.0,286.7142857142857,15.57470476675011,279.6666666666667,11.590225767142472,285.5,15.022205785658333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,38,121541665,273.0,546,0,0,1,False,6,0,0,0,0,6,True,116393,14,1,0,0,41,1189,5,25,17,1,2.2767692215167576,0,122.0,0,0,7,6,12,853.0,280.0,292.0,269.0,278.0,303.0,268.0,307.0,285.2857142857143,15.68135076786314,280.3333333333333,11.50362261782493,279.75,9.464847243000456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,38,121541665,287.0,545,0,0,2,False,4,2,0,0,0,6,True,116393,14,2,0,0,41,1189,5,25,117,1,2.2767692215167576,0,122.0,0,0,7,6,12,631.0,273.0,280.0,292.0,269.0,278.0,303.0,268.0,280.42857142857144,12.843378875996027,281.6666666666667,9.60902353693305,278.5,10.082988974836116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,38,121541665,274.0,544,0,0,1,False,4,4,0,0,0,8,True,116393,14,1,0,0,41,1189,5,25,128,1,2.2767692215167576,0,122.0,0,0,7,6,12,704.0,287.0,273.0,280.0,292.0,269.0,278.0,303.0,283.14285714285717,11.739230119966292,280.0,7.0,283.0,8.286535263104035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,38,121541665,272.0,543,0,0,5,False,54,5,0,0,0,59,True,116393,14,5,0,0,41,1189,5,25,74,1,2.2767692215167576,0,122.0,0,0,9,6,12,5442.0,274.0,287.0,273.0,280.0,292.0,269.0,278.0,279.0,8.12403840463596,278.0,7.810249675906654,278.5,6.454972243679028,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,38,121541665,292.0,542,0,0,2,False,35,0,0,0,0,35,True,116393,14,2,0,0,41,1189,5,25,8,1,2.2767692215167576,0,122.0,0,0,9,6,12,1285.0,272.0,274.0,287.0,273.0,280.0,292.0,269.0,278.14285714285717,8.55235974119758,277.6666666666667,8.144527815247079,276.5,7.047458170621991,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,38,121541665,281.0,541,0,0,3,False,21,5,0,0,0,26,True,116393,14,3,0,0,41,1189,5,25,23,1,2.2767692215167576,0,122.0,0,0,9,6,12,723.0,292.0,272.0,274.0,287.0,273.0,280.0,292.0,281.42857142857144,8.86673827396792,279.3333333333333,11.015141094572202,281.25,9.776672917374976,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,13,121541665,305.0,540,0,0,2,False,17,18,0,0,0,35,True,116393,262,2,0,0,41,1191,5,26,35,0,2.2767692215167576,0,106.0,0,0,16,0,12,112137.0,281.0,292.0,272.0,274.0,287.0,273.0,280.0,279.85714285714283,7.5592894601845435,281.6666666666667,10.016652800877813,279.75,9.03234926989282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,13,121541665,292.0,539,0,0,1,False,14,5,0,0,0,19,True,116393,76,1,0,0,41,1195,5,26,35,0,2.2767692215167576,0,106.0,0,0,16,1,12,83500.0,305.0,281.0,292.0,272.0,274.0,287.0,273.0,283.42857142857144,12.149857925879116,292.6666666666667,12.013880860626733,287.5,14.247806848775006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,47,121541665,282.0,538,51,30,33,False,66799,9976,0,33,33,76775,True,116393,185,56,19,36,42,1206,5,27,0,0,2.2767692215167576,0,106.0,0,0,12,3,12,160544.0,292.0,305.0,281.0,292.0,272.0,274.0,287.0,286.14285714285717,11.538754575033526,292.6666666666667,12.013880860626733,292.5,9.814954576223638,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,38,121541665,293.0,537,0,0,2,False,323,24,0,0,0,347,True,116393,14,2,0,0,42,1207,5,26,0,1,2.2767692215167576,0,122.0,0,0,4,5,12,143045.0,282.0,292.0,305.0,281.0,292.0,272.0,274.0,285.42857142857144,11.631238725334216,293.0,11.532562594670797,290.0,11.16542281629615,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,38,121541665,274.0,536,0,0,1,False,1,1,0,0,0,2,True,116393,14,0,0,1,42,1207,5,26,23,1,2.2767692215167576,0,122.0,0,0,4,5,12,370.0,293.0,282.0,292.0,305.0,281.0,292.0,272.0,288.14285714285717,10.699354675689113,289.0,6.082762530298219,293.0,9.41629792788369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,38,121541665,271.0,535,0,0,1,False,1,1,0,0,0,2,True,116393,14,1,0,0,42,1207,5,26,6,1,2.2767692215167576,0,122.0,0,0,5,5,12,2310.0,274.0,293.0,282.0,292.0,305.0,281.0,292.0,288.42857142857144,10.212037714663722,283.0,9.539392014169456,285.25,8.99536917900909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,38,121541665,269.0,534,0,0,6,False,25,8,0,0,0,33,True,116393,14,4,0,2,42,1207,5,26,142,1,2.2767692215167576,0,122.0,0,0,5,5,12,704.0,271.0,274.0,293.0,282.0,292.0,305.0,281.0,285.42857142857144,11.92835756865606,279.3333333333333,11.930353445448853,280.0,9.83192080250175,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,38,121541665,299.0,528,0,0,1,False,9,9,0,0,0,18,True,116393,69,1,0,0,43,1244,5,27,22,1,2.2767692215167576,0,137.0,0,0,7,6,12,94136.0,269.0,271.0,274.0,293.0,282.0,292.0,305.0,283.7142857142857,13.437686875776967,271.3333333333333,2.516611478423583,276.75,11.026483271348727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,38,121541665,270.0,527,0,0,2,False,5,5,0,0,0,10,True,116393,69,0,0,2,43,1244,5,27,14,1,2.2767692215167576,0,137.0,0,0,7,6,12,597.0,299.0,269.0,271.0,274.0,293.0,282.0,292.0,282.85714285714283,11.964232409262916,279.6666666666667,16.772994167212165,278.25,13.985111130532118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2,0,38,121541665,288.0,526,0,0,1,False,5,5,0,0,0,10,True,116393,69,0,0,1,43,1244,5,27,14,1,2.2767692215167576,0,137.0,0,0,7,6,12,451.0,270.0,299.0,269.0,271.0,274.0,293.0,282.0,279.7142857142857,12.051476890327393,279.3333333333333,17.03917055884274,277.25,14.522970311429637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2,0,38,121541665,295.0,525,0,0,1,False,113,124,0,0,0,237,True,116393,69,0,0,1,43,1246,5,27,14,1,2.2767692215167576,0,126.0,0,0,7,6,12,422.0,288.0,270.0,299.0,269.0,271.0,274.0,293.0,280.57142857142856,12.447987024108794,285.6666666666667,14.6401275039985,281.5,14.571661996262929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2,0,38,121541665,244.0,524,0,0,1,False,2,3,0,0,0,5,True,116393,69,0,0,1,43,1246,5,27,14,1,2.2767692215167576,0,125.0,0,0,7,6,12,300.0,295.0,288.0,270.0,299.0,269.0,271.0,274.0,280.85714285714283,12.798809468443688,284.3333333333333,12.897028081435401,288.0,12.832251036613439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2,0,38,121541665,261.0,522,0,0,1,False,1,1,0,0,0,2,True,116393,69,1,0,0,43,1246,5,27,6,1,2.2767692215167576,0,118.0,0,0,8,6,12,1888.0,244.0,295.0,288.0,270.0,299.0,269.0,271.0,276.57142857142856,18.998746825840406,275.6666666666667,27.646579052991953,274.25,22.75045787085028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2,0,38,121541665,246.0,521,0,0,3,False,8,22,0,0,0,30,True,116393,69,0,0,3,43,1248,5,27,80,1,2.2767692215167576,0,118.0,0,0,8,6,12,565.0,261.0,244.0,295.0,288.0,270.0,299.0,269.0,275.14285714285717,19.844634635324578,266.6666666666667,25.96792893808309,272.0,23.7346441585572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
