branch,workflow_event_trigger,issuer_name,workflow_id,build_duration,total_builds,gh_files_added,gh_files_deleted,gh_files_modified,tests_ran,gh_lines_added,gh_lines_deleted,gh_tests_added,gh_tests_deleted,gh_test_churn,gh_src_churn,gh_is_pr,gh_sloc,gh_description_complexity,gh_src_files,gh_doc_files,gh_other_files,git_num_committers,git_commits,total_jobs,gh_team_size_last_3_month,gh_commits_on_files_touched,gh_num_pr_comments,gh_test_lines_per_kloc,dependencies_count,workflow_size,dockerfile_changed,docker_compose_changed,hour,dow,month,secs_since_prev,duration_lag_1,duration_lag_2,duration_lag_3,duration_lag_4,duration_lag_5,duration_lag_6,duration_lag_7,window_avg_7,window_std_7,window_avg_3,window_std_3,window_avg_4,window_std_4,ft___in_,ft___in__,ft___json5_,ft___json5__,ft___md_,ft___sh_,ft___sh__,ft___yml__,ft___yml____dup1,ft____cosmic_,ft____in_,ft____in__,ft____json_,ft____json__,ft____json5_,ft____json5__,ft____pub_,ft____py_,ft____py__,ft____sh_,ft____sh__,ft____txt_,ft____txt__,ft____yml__,ft___
2,0,2,105026558,3025.0,778,0,0,1,False,2,2,0,0,0,4,True,2243,5,1,0,0,6,354,30,3,10,0,0.0,0,74.0,0,0,1,6,4,17483.0,3059.0,4139.0,2767.0,2849.0,4530.0,2739.0,2575.0,3236.8571428571427,771.8839352673493,3321.6666666666665,722.731854378464,3203.5,635.6736584128683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2,0,3,105026558,2980.0,777,0,0,6,False,36,21,0,0,0,57,True,2243,118,5,0,1,6,354,30,3,411,0,0.0,0,74.0,0,0,2,6,4,1750.0,3025.0,3059.0,4139.0,2767.0,2849.0,4530.0,2739.0,3301.1428571428573,724.8826177553229,3407.6666666666665,633.5813549445196,3247.5,608.465556406715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2,0,3,105026558,2840.0,775,0,0,1,False,1,1,0,0,0,2,True,2244,118,0,0,1,6,356,30,3,411,0,0.0,0,74.0,0,0,13,6,4,41154.0,2980.0,3025.0,3059.0,4139.0,2767.0,2849.0,4530.0,3335.5714285714284,698.994481891156,3021.3333333333335,39.62743157628732,3300.75,559.7692232816424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,0,2,105026558,3095.0,774,0,0,4,False,12,11,0,0,0,23,True,2244,3,3,0,1,6,357,30,3,25,0,0.0,0,74.0,0,0,16,6,4,10843.0,2840.0,2980.0,3025.0,3059.0,4139.0,2767.0,2849.0,3094.1428571428573,473.0181210663529,2948.3333333333335,96.47970425604203,2976.0,96.26698984248617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2,0,2,105026558,2821.0,773,0,0,5,False,14,13,0,0,0,27,True,2243,4,4,0,1,6,357,30,3,36,0,0.0,0,74.0,0,0,17,6,4,3923.0,3095.0,2840.0,2980.0,3025.0,3059.0,4139.0,2767.0,3129.285714285714,460.74892450072133,2971.6666666666665,127.70408502993682,2985.0,107.62589527308627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2,0,3,105026558,3268.0,771,0,0,1,False,2,2,0,0,0,4,True,2243,195,0,0,1,6,357,30,3,410,0,0.0,0,74.0,0,0,19,0,4,93008.0,2821.0,3095.0,2840.0,2980.0,3025.0,3059.0,4139.0,3137.0,454.0759848307329,2918.6666666666665,153.0043572364308,2934.0,128.6364385908337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,0,3,105026558,3443.0,765,0,0,1,False,1,1,0,0,0,2,True,2243,118,0,0,1,6,357,30,3,409,0,0.0,0,74.0,0,0,15,3,4,242575.0,3268.0,2821.0,3095.0,2840.0,2980.0,3025.0,3059.0,3012.5714285714284,153.7799912676734,3061.3333333333335,225.39372957856068,3006.0,214.7448097937022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,0,2,105026558,3393.0,763,0,0,1,False,3,3,0,0,0,6,False,2243,0,1,0,0,6,357,30,3,9,0,0.0,0,74.0,0,0,15,3,4,697.0,3443.0,3268.0,2821.0,3095.0,2840.0,2980.0,3025.0,3067.4285714285716,225.06951307159687,3177.3333333333335,320.7589957169297,3156.75,265.11428353322145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2,0,2,105026558,3135.0,761,0,0,1,False,2,2,0,0,0,4,True,2515,7,1,0,0,6,357,30,3,6,0,0.0,0,74.0,0,0,15,3,4,1383.0,3393.0,3443.0,3268.0,2821.0,3095.0,2840.0,2980.0,3120.0,254.55451282583854,3368.0,90.13878188659973,3231.25,283.22944173702473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,3,105026558,2752.0,759,0,0,1,False,1,1,0,0,0,2,True,2243,121,0,0,1,6,357,30,3,13,0,0.0,0,74.0,0,0,23,4,4,113502.0,3135.0,3393.0,3443.0,3268.0,2821.0,3095.0,2840.0,3142.1428571428573,246.97532168985938,3323.6666666666665,165.29166141500704,3309.75,137.80027818065778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,0,2,105026558,3161.0,747,0,0,1,False,1,3,0,0,0,4,True,2428,7,0,0,1,6,360,30,3,409,0,0.0,0,74.0,0,0,13,1,4,309225.0,2752.0,3135.0,3393.0,3443.0,3268.0,2821.0,3095.0,3129.5714285714284,266.39435500954664,3093.3333333333335,322.52493443660035,3180.75,316.09320882718544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,0,2,105026558,3069.0,745,0,0,2,False,7,5,0,0,0,12,True,2428,7,1,0,1,6,360,30,3,44,0,0.0,0,74.0,0,0,15,1,4,6917.0,3161.0,2752.0,3135.0,3393.0,3443.0,3268.0,2821.0,3139.0,266.1346776853153,3016.0,229.0,3110.25,265.50502192362893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2,0,2,105026558,1158.0,744,0,0,5,False,18,6,0,0,0,24,True,2437,7,4,0,1,6,360,30,3,409,0,0.0,0,74.0,0,0,17,1,4,10130.0,3069.0,3161.0,2752.0,3135.0,3393.0,3443.0,3268.0,3174.4285714285716,230.92412689225952,2994.0,214.5670058513191,3029.25,188.84627787347748,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,2,105026558,2655.0,736,0,0,1,False,7,2,0,0,0,9,True,2243,7,0,0,1,6,360,30,3,408,0,0.0,0,75.0,0,0,1,3,4,114633.0,1158.0,3069.0,3161.0,2752.0,3135.0,3393.0,3443.0,2873.0,789.6381027618496,2462.6666666666665,1130.8104763103909,2535.0,934.5676362183032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,0,3,105026558,3497.0,732,0,0,3,False,3,4,0,0,0,7,True,2442,119,0,0,3,6,364,30,3,52,0,0.0,0,75.0,0,0,12,3,4,37551.0,2655.0,1158.0,3069.0,3161.0,2752.0,3135.0,3393.0,2760.4285714285716,750.0097459684234,2294.0,1005.346209024533,2510.75,928.2975008045643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,2,105026558,2832.0,730,0,0,1,False,13,13,0,0,0,26,True,2442,6,0,0,1,6,366,30,3,408,0,0.0,0,75.0,0,0,13,3,4,6087.0,3497.0,2655.0,1158.0,3069.0,3161.0,2752.0,3135.0,2775.285714285714,765.4991213332023,2436.6666666666665,1184.6865970936503,2594.75,1017.6523227507516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,0,3,105026558,3006.0,729,0,0,2,False,58,56,0,0,0,114,True,2432,122,0,0,2,6,366,30,3,38,0,0.0,0,75.0,0,0,14,3,4,3798.0,2832.0,3497.0,2655.0,1158.0,3069.0,3161.0,2752.0,2732.0,750.1822000909734,2994.6666666666665,443.94406554579973,2535.5,987.2826343048883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,0,3,105026558,3190.0,725,0,0,4,False,5,5,0,0,0,10,False,2432,0,0,0,4,6,368,30,3,48,0,0.0,0,75.0,0,0,17,3,4,8742.0,3006.0,2832.0,3497.0,2655.0,1158.0,3069.0,3161.0,2768.285714285714,757.4187996711187,3111.6666666666665,344.86277464135406,2997.5,362.5231027120892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,0,2,105026558,3050.0,724,0,0,1,False,1,1,0,0,0,2,True,2432,6,0,0,1,6,368,30,3,16,0,0.0,0,75.0,0,0,17,3,4,15.0,3190.0,3006.0,2832.0,3497.0,2655.0,1158.0,3069.0,2772.4285714285716,759.9997493733923,3009.3333333333335,179.0232759540874,3131.25,284.290197978521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,0,2,105026558,2773.0,723,0,0,3,False,41,37,0,0,0,78,True,2432,4,0,0,3,6,368,30,3,11,0,0.0,0,75.0,0,0,18,3,4,5340.0,3050.0,3190.0,3006.0,2832.0,3497.0,2655.0,1158.0,2769.714285714286,758.7970115662717,3082.0,96.08329719571451,3019.5,147.57935718340377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,3,105026558,3243.0,722,0,0,3,False,4,4,0,0,0,8,True,2432,121,0,0,3,6,368,30,3,44,0,0.0,0,75.0,0,0,18,3,4,45.0,2773.0,3050.0,3190.0,3006.0,2832.0,3497.0,2655.0,3000.4285714285716,284.14248605400843,3004.3333333333335,212.2176555645956,3004.75,173.27699404902737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,0,3,105026558,2983.0,720,0,0,1,False,1,1,0,0,0,2,False,2432,0,0,0,1,6,370,30,3,408,0,0.0,0,75.0,0,0,23,3,4,17226.0,3243.0,2773.0,3050.0,3190.0,3006.0,2832.0,3497.0,3084.4285714285716,249.84985967767196,3022.0,236.24775131204953,3064.0,210.3916981885613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,0,3,105026558,2897.0,717,0,0,1,False,1,1,0,0,0,2,True,2432,112,0,0,1,6,371,30,3,21,0,0.0,0,75.0,0,0,7,4,4,29161.0,2983.0,3243.0,2773.0,3050.0,3190.0,3006.0,2832.0,3011.0,171.69740825067802,2999.6666666666665,235.44284515213735,3012.25,193.87861322659253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,0,3,105026558,2821.0,716,0,0,2,False,2,2,0,0,0,4,True,2432,112,0,0,2,6,372,30,3,38,0,0.0,0,75.0,0,0,19,4,4,42494.0,2897.0,2983.0,3243.0,2773.0,3050.0,3190.0,3006.0,3020.285714285714,161.88032028396194,3041.0,180.14438653480158,2974.0,198.97403515701907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,0,2,105026558,3093.0,707,0,0,1,False,1,1,0,0,0,2,True,2433,4,0,0,1,6,379,30,3,408,0,0.0,0,75.0,0,0,16,5,4,73930.0,2821.0,2897.0,2983.0,3243.0,2773.0,3050.0,3190.0,2993.8571428571427,178.81687893058694,2900.3333333333335,81.05142400558631,2986.0,183.66999392025542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,0,3,105026558,2828.0,706,0,0,6,False,106,82,0,0,0,188,True,2433,152,2,0,4,6,379,30,3,408,0,0.0,0,75.0,0,0,17,5,4,3615.0,3093.0,2821.0,2897.0,2983.0,3243.0,2773.0,3050.0,2980.0,164.24879502348463,2937.0,140.34243834279067,2948.5,116.87457664807461,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,2,105026558,1873.0,691,0,0,1,False,1,1,0,0,0,2,True,2461,7,0,0,1,6,385,21,3,40,0,0.0,0,79.0,0,0,14,6,4,76331.0,2828.0,3093.0,2821.0,2897.0,2983.0,3243.0,2773.0,2948.285714285714,169.81825018306512,2914.0,155.05805364443344,2909.75,126.88938752577643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,0,2,105026558,8034.0,688,0,0,2,False,11,4,0,0,0,15,True,2468,7,0,0,2,6,387,30,3,40,0,0.0,0,79.0,0,0,17,6,4,11401.0,1873.0,2828.0,3093.0,2821.0,2897.0,2983.0,3243.0,2819.714285714286,444.0025203703669,2598.0,641.6969689814656,2653.75,535.676130387258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,0,3,105026558,1639.0,686,0,0,10,False,42,21,0,0,0,63,True,2453,141,3,0,7,6,390,21,3,413,0,0.0,0,79.0,0,0,19,6,4,8316.0,8034.0,1873.0,2828.0,3093.0,2821.0,2897.0,2983.0,3504.1428571428573,2037.7003728526456,4245.0,3315.9307893862924,3957.0,2768.039137488245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2,0,3,105026558,1731.0,683,0,0,2,False,2,18,0,0,0,20,True,2453,116,0,0,2,6,390,21,3,408,0,0.0,0,79.0,0,0,22,6,4,9925.0,1639.0,8034.0,1873.0,2828.0,3093.0,2821.0,2897.0,3312.1428571428573,2154.9345255770095,3848.6666666666665,3626.492842035309,3593.5,3004.6753013706266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,0,3,105026558,1755.0,682,0,0,1,False,1,1,0,0,0,2,True,2453,108,0,0,1,6,390,21,3,408,0,0.0,0,79.0,0,0,22,6,4,3.0,1731.0,1639.0,8034.0,1873.0,2828.0,3093.0,2821.0,3145.5714285714284,2235.915312733084,3801.3333333333335,3665.885477389239,3319.25,3144.6401357442055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,0,3,105026558,1630.0,680,0,0,1,False,2,2,0,0,0,4,True,2453,116,0,0,1,6,391,21,3,408,0,0.0,0,79.0,0,0,4,0,4,19751.0,1755.0,1731.0,1639.0,8034.0,1873.0,2828.0,3093.0,2993.285714285714,2297.168889037527,1708.3333333333333,61.23180001709351,3289.75,3163.228453653008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,0,3,105026558,2152.0,678,0,0,2,False,4,4,0,0,0,8,True,2453,141,0,0,2,6,393,21,3,413,0,0.0,0,79.0,0,0,8,0,4,17125.0,1630.0,1755.0,1731.0,1639.0,8034.0,1873.0,2828.0,2784.285714285714,2352.4720128895415,1705.3333333333333,66.33500835406093,1688.75,63.51049781991426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,0,3,105026558,1731.0,677,0,0,1,False,1,1,0,0,0,2,True,2453,112,0,0,1,6,393,21,3,21,0,0.0,0,79.0,0,0,8,0,4,21.0,2152.0,1630.0,1755.0,1731.0,1639.0,8034.0,1873.0,2687.714285714286,2364.2243064964396,1845.6666666666667,272.5551931872393,1817.0,229.80716553957436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,0,3,105026558,1716.0,674,0,0,2,False,6,6,0,0,0,12,True,2453,161,0,0,2,6,395,21,3,413,0,0.0,0,79.0,0,0,12,1,4,98370.0,1731.0,2152.0,1630.0,1755.0,1731.0,1639.0,8034.0,2667.4285714285716,2372.972879262274,1837.6666666666667,276.8651898186793,1817.0,229.80716553957436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,0,3,105026558,1597.0,673,0,0,1,False,1,1,0,0,0,2,True,2453,112,0,0,1,6,395,21,3,21,0,0.0,0,79.0,0,0,12,1,4,3.0,1716.0,1731.0,2152.0,1630.0,1755.0,1731.0,1639.0,1764.857142857143,177.33342284279874,1866.3333333333333,247.5082490207818,1807.25,234.1016517099641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,0,3,105026558,1660.0,672,0,0,5,False,13,13,0,0,0,26,True,2453,161,0,0,5,6,396,21,3,413,0,0.0,0,79.0,0,0,22,1,4,36901.0,1597.0,1716.0,1731.0,2152.0,1630.0,1755.0,1731.0,1758.857142857143,182.92387175309528,1681.3333333333333,73.41888948583555,1799.0,242.84837519187428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,0,3,105026558,1615.0,671,0,0,4,False,12,12,0,0,0,24,True,2453,161,0,0,4,6,397,21,3,413,0,0.0,0,79.0,0,0,5,2,4,26852.0,1660.0,1597.0,1716.0,1731.0,2152.0,1630.0,1755.0,1748.7142857142858,186.65629222871493,1657.6666666666667,59.53430383680767,1676.0,60.887875092938934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,0,3,105026558,1699.0,669,0,0,2,False,4,4,0,0,0,8,True,2453,141,0,0,2,6,399,21,3,413,0,0.0,0,79.0,0,0,11,2,4,20093.0,1615.0,1660.0,1597.0,1716.0,1731.0,2152.0,1630.0,1728.7142857142858,193.2543352559991,1624.0,32.449961479175904,1647.0,53.08483775994799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,0,3,105026558,1683.0,668,0,0,1,False,1,1,0,0,0,2,True,2453,112,0,0,1,6,399,21,3,21,0,0.0,0,79.0,0,0,11,2,4,4.0,1699.0,1615.0,1660.0,1597.0,1716.0,1731.0,2152.0,1738.5714285714287,189.0950881989069,1658.0,42.035699113967404,1642.75,45.9156835950419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,0,3,105026558,1790.0,667,0,0,5,False,9,9,0,0,0,18,True,2453,141,0,0,5,6,400,21,3,413,0,0.0,0,79.0,0,0,15,2,4,15954.0,1683.0,1699.0,1615.0,1660.0,1597.0,1716.0,1731.0,1671.5714285714287,50.470642102966295,1665.6666666666667,44.60194315647395,1664.25,36.52738698565776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,0,3,105026558,1583.0,666,0,0,3,False,5,5,0,0,0,10,True,2453,108,0,0,3,6,401,21,3,408,0,0.0,0,79.0,0,0,5,3,5,50003.0,1790.0,1683.0,1699.0,1615.0,1660.0,1597.0,1716.0,1680.0,64.91019437140312,1724.0,57.7148161220323,1696.75,72.04801639647457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,0,3,105026558,1767.0,664,0,0,1,False,1,1,0,0,0,2,True,2453,108,0,0,1,6,403,21,3,408,0,0.0,0,79.0,0,0,10,3,5,17078.0,1583.0,1790.0,1683.0,1699.0,1615.0,1660.0,1597.0,1661.0,71.72400806796378,1685.3333333333333,103.51972436851507,1688.75,84.79927279562406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,0,3,105026558,1730.0,663,0,0,2,False,3,3,0,0,0,6,True,2453,116,0,0,2,6,403,21,3,408,0,0.0,0,79.0,0,0,13,3,5,12309.0,1767.0,1583.0,1790.0,1683.0,1699.0,1615.0,1660.0,1685.2857142857142,75.14145390686885,1713.3333333333333,113.45630583327369,1705.75,93.87003426724279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,0,3,105026558,1641.0,662,0,0,3,False,4,4,0,0,0,8,True,2453,122,0,0,3,6,404,21,3,413,0,0.0,0,79.0,0,0,17,3,5,14472.0,1730.0,1767.0,1583.0,1790.0,1683.0,1699.0,1615.0,1695.2857142857142,75.86987607237866,1693.3333333333333,97.32591295915662,1717.5,93.01075206662937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,0,3,105026558,1573.0,661,0,0,3,False,4,4,0,0,0,8,True,2453,116,0,0,3,6,405,21,3,407,0,0.0,0,79.0,0,0,21,3,5,14284.0,1641.0,1730.0,1767.0,1583.0,1790.0,1683.0,1699.0,1699.0,71.81225522151495,1712.6666666666667,64.76367294504948,1680.25,83.66351255674921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,0,3,105026558,1641.0,659,0,0,2,False,2,2,0,0,0,4,True,2453,122,0,0,2,6,406,21,3,412,0,0.0,0,79.0,0,0,7,4,5,33237.0,1573.0,1641.0,1730.0,1767.0,1583.0,1790.0,1683.0,1681.0,86.16843969807043,1648.0,78.7337284776988,1677.75,87.59518632131943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,0,3,105026558,2471.0,658,0,0,4,False,6,6,0,0,0,12,True,2453,141,0,0,4,6,409,21,3,412,0,0.0,0,79.0,0,0,11,4,5,15361.0,1641.0,1573.0,1641.0,1730.0,1767.0,1583.0,1790.0,1675.0,87.45856161634491,1618.3333333333333,39.25981830489455,1646.25,64.38102722593564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,0,3,105026558,1721.0,657,0,0,1,False,1,1,0,0,0,2,True,2453,112,0,0,1,6,409,21,3,21,0,0.0,0,79.0,0,0,11,4,5,4.0,2471.0,1641.0,1573.0,1641.0,1730.0,1767.0,1583.0,1772.2857142857142,316.23657509619505,1895.0,499.9879998559965,1831.5,427.5367430603674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,0,3,105026558,1679.0,656,0,0,5,False,7,7,0,0,0,14,True,2453,122,0,0,5,6,410,21,3,412,0,0.0,0,79.0,0,0,14,4,5,12190.0,1721.0,2471.0,1641.0,1573.0,1641.0,1730.0,1767.0,1792.0,306.62517835298524,1944.3333333333333,457.85732857881976,1851.5,417.40587761394386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
