branch,workflow_event_trigger,issuer_name,workflow_id,build_duration,total_builds,gh_files_added,gh_files_deleted,gh_files_modified,tests_ran,gh_lines_added,gh_lines_deleted,gh_tests_added,gh_tests_deleted,gh_test_churn,gh_src_churn,gh_is_pr,gh_sloc,gh_description_complexity,gh_src_files,gh_doc_files,gh_other_files,git_num_committers,git_commits,total_jobs,gh_team_size_last_3_month,gh_commits_on_files_touched,gh_num_pr_comments,gh_test_lines_per_kloc,dependencies_count,workflow_size,dockerfile_changed,docker_compose_changed,hour,dow,month,secs_since_prev,duration_lag_1,duration_lag_2,duration_lag_3,duration_lag_4,duration_lag_5,duration_lag_6,duration_lag_7,window_avg_7,window_std_7,window_avg_3,window_std_3,window_avg_4,window_std_4,ft___bat_,ft___cfg_,ft___css_,ft___css__,ft___html_,ft___jar_,ft___js_,ft___json_,ft___kt_,ft___kt__,ft___kts_,ft___kts__,ft___kt____dup1,ft___kt___,ft___list_,ft___md_,ft___md__,ft___md___,ft___mustache_,ft___mustache__,ft___mustache___,ft___png_,ft___png__,ft___png____dup1,ft___png___,ft___properties_,ft___properties__,ft___svg_,ft___svg__,ft___toml_,ft___toml__,ft___tree_,ft___ttf_,ft___txt_,ft___txt__,ft___webp_,ft___xml_,ft___xml__,ft___xml____dup1,ft___yml_,ft___yml__,ft___yml____dup1,ft____DokkaPlugin_,ft____bat_,ft____css__,ft____html_,ft____json_,ft____json__,ft____kt_,ft____kt__,ft____kts_,ft____kts__,ft____kt____dup1,ft____md_,ft____md__,ft____mustache__,ft____png__,ft____png___,ft____properties_,ft____properties__,ft____svg_,ft____toml_,ft____toml__,ft____tree_,ft____ttf_,ft____txt_,ft____txt__,ft____webp_,ft____xml_,ft____xml__,ft____yml__,ft____yml____dup1,ft___
2,1,3,108176393,532.0,2351,4,0,10,False,325,3,129,0,129,328,True,4222,5,2,0,4,4,34,1,4,152,0,51.39744197063003,0,93.0,0,0,10,2,9,793.0,574.0,370.0,539.0,620.0,606.0,383.0,355.0,492.42857142857144,118.21288303008988,494.3333333333333,109.08864896648659,525.75,109.0026758081348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,7,108176393,519.0,2350,0,0,1,False,1,1,0,0,0,2,True,4222,179,1,0,0,4,34,1,4,11,0,51.39744197063003,0,93.0,0,0,10,2,9,2021.0,532.0,574.0,370.0,539.0,620.0,606.0,383.0,517.7142857142857,101.69351714131747,492.0,107.72186407596185,503.75,91.03982644974671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,7,108176393,508.0,2349,0,0,1,False,1,1,0,0,0,2,True,4222,179,1,0,0,4,34,1,4,11,0,51.39744197063003,0,93.0,0,0,11,2,9,2452.0,519.0,532.0,574.0,370.0,539.0,620.0,606.0,537.1428571428571,82.9265308801081,541.6666666666666,28.74601421646718,498.75,88.98454922063718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,7,108176393,538.0,2348,1,0,1,False,92,25,0,0,0,117,False,4330,0,2,0,0,4,34,1,4,0,0,50.11547344110855,0,93.0,0,0,13,2,9,8066.0,508.0,519.0,532.0,574.0,370.0,539.0,620.0,523.1428571428571,77.45628567441244,519.6666666666666,12.013880860626733,533.25,28.883386228072357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,7,108176393,558.0,2347,0,0,1,False,3,3,0,0,0,6,False,4222,0,1,0,0,4,34,1,4,0,0,51.39744197063003,0,93.0,0,0,14,2,9,795.0,538.0,508.0,519.0,532.0,574.0,370.0,539.0,511.42857142857144,65.67053408964364,521.6666666666666,15.17673658377628,524.25,13.425721582097552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,7,108176393,639.0,2346,0,0,1,False,4,0,0,0,0,4,False,4222,0,0,0,1,4,34,3,4,3,0,51.39744197063003,0,161.0,0,0,8,3,9,64704.0,558.0,538.0,508.0,519.0,532.0,574.0,370.0,514.1428571428571,67.37068742271764,534.6666666666666,25.16611478423583,530.75,21.990528264080726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,3,108176393,622.0,2345,0,0,1,False,4,0,0,0,0,4,False,4222,0,0,0,1,4,34,3,4,3,0,51.39744197063003,0,187.0,0,0,9,3,9,6057.0,639.0,558.0,538.0,508.0,519.0,532.0,574.0,552.5714285714286,44.17335978036665,578.3333333333334,53.48208422764892,560.75,56.067667450441824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,3,108176393,531.0,2344,0,0,1,False,1,0,0,0,0,1,True,4492,5,0,0,1,4,34,3,4,10,0,48.30810329474622,0,187.0,0,0,9,3,9,735.0,622.0,639.0,558.0,538.0,508.0,519.0,532.0,559.4285714285714,51.218021381987356,606.3333333333334,42.71221527073178,589.25,48.821955443563844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,3,108176393,10945.0,2343,0,0,1,False,1,0,0,0,0,1,True,4492,5,0,0,1,4,34,3,4,10,0,48.30810329474622,0,187.0,0,0,9,3,9,25.0,531.0,622.0,639.0,558.0,538.0,508.0,519.0,559.2857142857143,51.308590202532635,597.3333333333334,58.07179464536405,587.5,51.332251070842396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,3,108176393,4318.0,2342,0,0,1,False,1,0,0,0,0,1,True,4492,5,0,0,1,4,36,3,4,10,0,48.30810329474622,0,187.0,0,0,12,3,9,10762.0,10945.0,531.0,622.0,639.0,558.0,538.0,508.0,2048.714285714286,3923.1885719945417,4032.6666666666665,5986.429180515989,3184.25,5174.050597291578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,3,108176393,1067.0,2341,0,0,1,False,1,0,0,0,0,1,True,4492,5,0,0,1,4,36,3,4,10,0,48.30810329474622,0,187.0,0,0,14,3,9,4178.0,4318.0,10945.0,531.0,622.0,639.0,558.0,538.0,2593.0,3938.074402547519,5264.666666666667,5271.146206787793,4104.0,4889.980572558546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,3,108176393,559.0,2340,0,0,2,False,2,9,0,0,0,11,True,4535,5,0,0,2,4,36,3,4,22,0,47.85005512679162,0,187.0,0,0,14,3,9,2216.0,1067.0,4318.0,10945.0,531.0,622.0,639.0,558.0,2668.5714285714284,3896.927287711985,5443.333333333333,5034.233043208601,4215.25,4788.36328160956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,3,108176393,561.0,2339,11,0,10,False,477,15,0,0,0,492,True,4541,5,4,1,16,4,36,3,4,41,0,47.78683109447258,0,187.0,0,0,14,3,9,620.0,559.0,1067.0,4318.0,10945.0,531.0,622.0,639.0,2668.714285714286,3896.8370385175085,1981.3333333333333,2039.4911947182645,4222.25,4781.197156570726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,3,108176393,565.0,2338,0,0,1,False,4,10,0,0,0,14,True,4535,5,0,1,0,4,36,3,4,3,0,47.85005512679162,0,187.0,0,0,14,3,9,229.0,561.0,559.0,1067.0,4318.0,10945.0,531.0,622.0,2657.5714285714284,3903.713695834727,729.0,292.7182946110475,1626.25,1810.3460764910853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,3,108176393,653.0,2337,0,0,1,False,4,10,0,0,0,14,True,4535,5,0,1,0,4,36,3,4,3,0,47.85005512679162,0,187.0,0,0,15,3,9,721.0,565.0,561.0,559.0,1067.0,4318.0,10945.0,531.0,2649.4285714285716,3908.723656009416,561.6666666666666,3.055050463303893,688.0,252.67897947131783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,7,108176393,546.0,2336,0,0,1,False,5,5,0,0,0,10,False,4330,0,1,0,0,4,38,3,4,0,0,50.11547344110855,0,93.0,0,0,7,4,9,59490.0,653.0,565.0,561.0,559.0,1067.0,4318.0,10945.0,2666.8571428571427,3897.9606817142826,593.0,52.0,584.5,45.73474244670748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,7,108176393,567.0,2335,0,0,1,False,3,3,0,0,0,6,False,4643,0,1,0,0,4,38,3,4,0,0,46.73702347620073,0,93.0,0,0,7,4,9,286.0,546.0,653.0,565.0,561.0,559.0,1067.0,4318.0,1181.2857142857142,1395.6189444455238,588.0,57.087651904768336,581.25,48.52748362182678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,3,108176393,621.0,2334,0,0,1,False,3,3,0,0,0,6,True,4643,346,1,0,0,4,38,3,4,0,0,46.73702347620073,0,187.0,0,0,8,4,9,1109.0,567.0,546.0,653.0,565.0,561.0,559.0,1067.0,645.4285714285714,189.2457460049033,588.6666666666666,56.69509091035425,582.75,47.77987721485549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,3,108176393,548.0,2333,3,0,8,False,201,23,0,0,0,224,True,4643,346,10,0,1,4,38,3,4,38,0,46.73702347620073,0,187.0,0,0,8,4,9,1889.0,621.0,567.0,546.0,653.0,565.0,561.0,559.0,581.7142857142857,39.457632492393174,578.0,38.691084244306204,596.75,49.03315205042401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,3,108176393,566.0,2332,0,0,1,False,3,3,0,0,0,6,True,4643,347,1,0,0,4,38,3,4,0,0,46.73702347620073,0,187.0,0,0,8,4,9,199.0,548.0,621.0,567.0,546.0,653.0,565.0,561.0,580.1428571428571,40.71211355943327,578.6666666666666,37.87259343289463,570.5,34.97141690009142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,3,108176393,617.0,2331,0,0,1,False,3,3,0,0,0,6,True,4643,347,1,0,0,4,38,3,4,0,0,46.73702347620073,0,187.0,0,0,8,4,9,1085.0,566.0,548.0,621.0,567.0,546.0,653.0,565.0,580.8571428571429,40.362641850390034,578.3333333333334,38.03068936179481,575.5,31.564748269760262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,3,108176393,609.0,2330,0,0,1,False,3,1,0,0,0,4,True,4847,7,1,0,0,4,38,3,4,0,3,44.76996080049516,0,187.0,0,0,9,4,9,344.0,617.0,566.0,548.0,621.0,567.0,546.0,653.0,588.2857142857143,41.72015614270192,577.0,35.79106033634656,588.0,36.578682316343766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2,0,7,108176393,589.0,2329,0,1,0,False,0,318,0,0,0,318,False,4781,0,1,0,0,4,38,3,4,0,0,45.38799414348463,0,187.0,0,0,13,4,9,16787.0,609.0,617.0,566.0,548.0,621.0,567.0,546.0,582.0,32.68026927673638,597.3333333333334,27.42869543622761,585.0,33.31666249791537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2,0,7,108176393,659.0,2328,0,0,1,False,2,2,0,0,0,4,False,4781,0,0,0,1,4,38,3,4,129,0,45.38799414348463,0,187.0,0,0,13,4,9,71.0,589.0,609.0,617.0,566.0,548.0,621.0,567.0,588.1428571428571,28.56821410489037,605.0,14.422205101855956,595.25,22.779742462694056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,7,108176393,527.0,2327,0,2,0,False,0,24,0,0,0,24,True,4944,7,0,2,0,4,38,3,4,0,3,43.8915857605178,0,187.0,0,0,14,0,9,262868.0,659.0,589.0,609.0,617.0,566.0,548.0,621.0,601.2857142857143,37.10666735109422,619.0,36.05551275463989,618.5,29.4561821468205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,3,108176393,612.0,2326,0,0,1,False,7,0,0,0,0,7,False,4949,0,0,0,1,4,38,3,4,9,0,43.84724186704385,0,187.0,0,0,16,0,9,5228.0,527.0,659.0,589.0,609.0,617.0,566.0,548.0,587.8571428571429,44.960829512768,591.6666666666666,66.04039168064747,596.0,54.61379557096052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2,0,3,108176393,609.0,2325,0,0,1,False,7,0,0,0,0,7,False,4949,0,0,0,1,4,38,3,4,9,0,43.84724186704385,0,187.0,0,0,16,0,9,139.0,612.0,527.0,659.0,589.0,609.0,617.0,566.0,597.0,41.908630773783734,599.3333333333334,66.90540586031396,596.75,54.87182033308779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2,0,3,108176393,619.0,2324,0,0,1,False,7,0,0,0,0,7,False,4949,0,0,0,1,4,38,3,4,9,0,43.84724186704385,0,187.0,0,0,16,0,9,380.0,609.0,612.0,527.0,659.0,589.0,609.0,617.0,603.1428571428571,39.70066570150754,582.6666666666666,48.232077845903895,601.75,54.8414381041684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
