branch,workflow_event_trigger,issuer_name,workflow_id,build_duration,total_builds,gh_files_added,gh_files_deleted,gh_files_modified,tests_ran,gh_lines_added,gh_lines_deleted,gh_tests_added,gh_tests_deleted,gh_test_churn,gh_src_churn,gh_is_pr,gh_sloc,gh_description_complexity,gh_src_files,gh_doc_files,gh_other_files,git_num_committers,git_commits,total_jobs,gh_team_size_last_3_month,gh_commits_on_files_touched,gh_num_pr_comments,gh_test_lines_per_kloc,dependencies_count,workflow_size,dockerfile_changed,docker_compose_changed,hour,dow,month,secs_since_prev,duration_lag_1,duration_lag_2,duration_lag_3,duration_lag_4,duration_lag_5,duration_lag_6,duration_lag_7,window_avg_7,window_std_7,window_avg_3,window_std_3,window_avg_4,window_std_4,ft___DotSettings_,ft___cs_,ft___cs__,ft___csproj_,ft___css_,ft___css__,ft___cs____dup1,ft___deb_,ft___ico__,ft___js__,ft___json_,ft___json__,ft___mjs__,ft___png_,ft___png__,ft___props_,ft___sh_,ft___svg_,ft___ts_,ft___ts__,ft___tsx_,ft___tsx__,ft___tsx____dup1,ft___ts____dup1,ft___yml_,ft___yml__,ft____cs_,ft____csproj_,ft____css_,ft____cs__,ft____json_,ft____json__,ft____md_,ft____sh_,ft____svg_,ft____svg__,ft____ts_,ft____ts__,ft____tsx__,ft____tsx____dup1,ft____yml_,ft____yml__,ft___
2,0,0,75763098,32.0,781,0,0,2,False,1,1,0,0,0,2,False,665608,0,2,0,0,92,7711,3,3,185,0,0.0195310152522205,0,131.0,0,0,1,1,11,11.0,31.0,106.0,35.0,112.0,33.0,127.0,110.0,79.14285714285714,43.66321324039483,57.333333333333336,42.19399641339196,71.0,43.977266854592045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,1,75763098,152.0,780,0,0,2,False,1,1,0,0,0,2,True,665608,289,2,0,0,92,7711,3,3,184,0,0.0195310152522205,0,131.0,0,0,6,1,11,21032.0,32.0,31.0,106.0,35.0,112.0,33.0,127.0,68.0,44.42221666388715,56.333333333333336,43.015501081974314,51.0,36.706039466732626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,1,75763098,113.0,779,0,0,2,False,1,1,0,0,0,2,True,665608,316,2,0,0,92,7711,3,3,184,0,0.0195310152522205,0,131.0,0,0,6,1,11,10.0,152.0,32.0,31.0,106.0,35.0,112.0,33.0,71.57142857142857,50.539941771688994,71.66666666666667,69.57250414735216,80.25,59.34292993553093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,0,75763098,27.0,777,0,0,2,False,1,1,0,0,0,2,True,665608,316,2,0,0,92,7713,3,3,184,0,0.0195310152522205,0,131.0,0,0,12,1,11,18536.0,113.0,152.0,32.0,31.0,106.0,35.0,112.0,83.0,49.39635614091387,99.0,61.212743771211564,82.0,60.44832503882965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0,75763098,117.0,778,0,0,2,False,1,1,0,0,0,2,True,665608,316,2,0,0,92,7713,3,3,184,0,0.0195310152522205,0,131.0,0,0,12,1,11,0.0,27.0,113.0,152.0,32.0,31.0,106.0,35.0,70.85714285714286,51.482775667947344,97.33333333333333,63.95571384429489,81.0,61.59545437773797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,0,75763098,30.0,775,0,0,2,False,1,1,0,0,0,2,True,665608,289,2,0,0,92,7713,3,3,184,0,0.0195310152522205,0,131.0,0,0,12,1,11,14.0,117.0,27.0,113.0,152.0,32.0,31.0,106.0,82.57142857142857,51.29281022670118,85.66666666666667,50.846173241782246,102.25,53.13740051351151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0,75763098,131.0,776,0,0,2,False,1,1,0,0,0,2,True,665608,289,2,0,0,92,7713,3,3,184,0,0.0195310152522205,0,131.0,0,0,12,1,11,0.0,30.0,117.0,27.0,113.0,152.0,32.0,31.0,71.71428571428571,53.503003921008286,58.0,51.11751167652823,71.75,49.98249693642766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,1,75763098,106.0,774,0,0,2,False,1,1,0,0,0,2,True,665608,289,2,0,0,92,7713,3,3,182,0,0.0195310152522205,0,131.0,0,0,6,3,11,151159.0,131.0,30.0,117.0,27.0,113.0,152.0,32.0,86.0,54.16641025580336,92.66666666666667,54.720501947015556,76.25,55.44591959738787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,0,75763098,31.0,773,0,0,4,False,2,2,0,0,0,4,True,665608,289,4,0,0,92,7714,3,3,182,0,0.0195310152522205,0,131.0,0,0,16,3,11,37365.0,106.0,131.0,30.0,117.0,27.0,113.0,152.0,96.57142857142857,48.82914820356499,89.0,52.602281319349636,96.0,45.17373868373822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0,75763098,121.0,772,0,0,2,False,1,1,0,0,0,2,True,665608,289,2,0,0,92,7714,3,3,182,0,0.0195310152522205,0,131.0,0,0,16,3,11,0.0,31.0,106.0,131.0,30.0,117.0,27.0,113.0,79.28571428571429,47.33115353800386,89.33333333333333,52.04164998665332,74.5,51.82341812990211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,0,75763098,30.0,770,0,0,2,False,1,1,0,0,0,2,False,665608,0,2,0,0,92,7714,3,3,178,0,0.0195310152522205,0,131.0,0,0,22,2,12,539342.0,121.0,31.0,106.0,131.0,30.0,117.0,27.0,80.42857142857143,48.366162906372,86.0,48.218253804964775,97.25,45.34589286804263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,1,75763098,108.0,769,0,0,2,False,1,1,0,0,0,2,True,665608,289,2,0,0,92,7714,3,3,175,0,0.0195310152522205,0,131.0,0,0,6,3,12,30745.0,30.0,121.0,31.0,106.0,131.0,30.0,117.0,80.85714285714286,47.82408239729077,60.666666666666664,52.2525916422653,72.0,48.31148931672465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0,75763098,125.0,768,0,0,2,False,1,1,0,0,0,2,True,665608,289,2,0,0,92,7715,3,3,175,0,0.0195310152522205,0,131.0,0,0,17,3,12,38111.0,108.0,30.0,121.0,31.0,106.0,131.0,30.0,79.57142857142857,46.80048839793997,86.33333333333333,49.21720566360237,72.5,48.7886598845811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,0,75763098,34.0,767,0,0,2,False,1,1,0,0,0,2,True,665608,289,2,0,0,92,7715,3,3,175,0,0.0195310152522205,0,131.0,0,0,17,3,12,0.0,125.0,108.0,30.0,121.0,31.0,106.0,131.0,93.14285714285714,43.701367527910655,87.66666666666667,50.658990646610135,96.0,44.594469014292194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,1,75763098,103.0,766,0,0,2,False,1,1,0,0,0,2,True,665608,326,2,0,0,92,7715,3,3,175,0,0.0195310152522205,0,131.0,0,0,6,4,12,48880.0,34.0,125.0,108.0,30.0,121.0,31.0,106.0,79.28571428571429,45.054464394827306,89.0,48.38388161361178,74.25,49.3043270582478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,0,75763098,28.0,765,0,0,4,False,2,2,0,0,0,4,True,665608,326,4,0,0,92,7717,3,3,175,0,0.0195310152522205,0,131.0,0,0,16,4,12,35779.0,103.0,34.0,125.0,108.0,30.0,121.0,31.0,78.85714285714286,44.77137691065789,87.33333333333333,47.47982027486344,92.5,40.12065137390801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0,75763098,123.0,764,0,0,2,False,1,1,0,0,0,2,True,665608,326,2,0,0,92,7717,3,3,175,0,0.0195310152522205,0,131.0,0,0,16,4,12,0.0,28.0,103.0,34.0,125.0,108.0,30.0,121.0,78.42857142857143,45.31687376263998,55.0,41.677331968349414,72.5,48.815980989835694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,1,75763098,108.0,763,0,0,1,False,0,0,0,0,0,0,True,665608,928,1,0,0,92,7717,3,3,175,0,0.0195310152522205,0,131.0,0,0,16,4,12,72.0,123.0,28.0,103.0,34.0,125.0,108.0,30.0,78.71428571428571,45.635199447043384,84.66666666666667,50.083264004389065,72.0,48.104053883222775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,0,75763098,29.0,762,0,0,2,False,0,0,0,0,0,0,True,665608,928,2,0,0,92,7717,3,3,175,0,0.0195310152522205,0,131.0,0,0,17,4,12,2173.0,108.0,123.0,28.0,103.0,34.0,125.0,108.0,89.85714285714286,41.05049155787123,86.33333333333333,51.07184482014854,90.5,42.524502740576914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0,75763098,102.0,761,0,0,1,False,0,0,0,0,0,0,True,665608,928,1,0,0,92,7717,3,3,175,0,0.0195310152522205,0,131.0,0,0,17,4,12,1.0,29.0,108.0,123.0,28.0,103.0,34.0,125.0,78.57142857142857,45.8143250627179,86.66666666666667,50.50082507576815,72.0,50.603030212297234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,1,75763098,111.0,760,0,0,2,False,3,3,0,0,0,6,True,665608,4617,2,0,0,92,7717,3,3,175,0,0.0195310152522205,0,131.0,0,0,6,0,12,219199.0,102.0,29.0,108.0,123.0,28.0,103.0,34.0,75.28571428571429,42.644711613181634,79.66666666666667,43.98105652816145,90.5,41.94043395102154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,0,75763098,28.0,758,0,0,2,False,3,3,0,0,0,6,True,665608,4617,2,0,0,92,7723,3,3,175,0,0.0195310152522205,0,131.0,0,0,1,1,12,69729.0,111.0,102.0,29.0,108.0,123.0,28.0,103.0,86.28571428571429,40.07374155110504,80.66666666666667,44.97036060933171,87.5,39.179076048319466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0,75763098,129.0,759,0,0,5,False,6,6,0,0,0,12,True,665608,4617,2,0,3,92,7723,3,3,175,0,0.0195310152522205,0,131.0,0,0,1,1,12,0.0,28.0,111.0,102.0,29.0,108.0,123.0,28.0,75.57142857142857,44.62755928368756,80.33333333333333,45.54484969053399,67.5,45.1848057057532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,1,75763098,112.0,757,0,0,1,False,0,0,0,0,0,0,True,665608,420,1,0,0,92,7723,3,3,175,0,0.0195310152522205,0,131.0,0,0,1,1,12,12.0,129.0,28.0,111.0,102.0,29.0,108.0,123.0,90.0,42.98061578587879,89.33333333333333,53.87330817142505,92.5,44.44097208657794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,0,75763098,26.0,756,0,0,2,False,0,0,0,0,0,0,True,665608,420,2,0,0,92,7723,3,3,175,0,0.0195310152522205,0,131.0,0,0,1,1,12,502.0,112.0,129.0,28.0,111.0,102.0,29.0,108.0,88.42857142857143,41.75666470899044,89.66666666666667,54.07710544521899,95.0,45.42392908295509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0,75763098,114.0,755,0,0,1,False,0,0,0,0,0,0,True,665608,420,1,0,0,92,7723,3,3,175,0,0.0195310152522205,0,131.0,0,0,1,1,12,0.0,26.0,112.0,129.0,28.0,111.0,102.0,29.0,76.71428571428571,46.57508019572371,89.0,55.21775076911409,73.75,54.432680134884656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,1,75763098,135.0,754,0,0,3,False,2,2,0,0,0,4,True,665608,289,2,0,1,92,7723,3,3,175,0,0.0195310152522205,0,131.0,0,0,6,1,12,16585.0,114.0,26.0,112.0,129.0,28.0,111.0,102.0,88.85714285714286,43.0055367421009,84.0,50.23942674832188,95.25,46.78585968716046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0,75763098,118.0,753,0,0,2,False,1,1,0,0,0,2,True,665608,289,2,0,0,92,7725,3,3,175,0,0.0195310152522205,0,131.0,0,0,23,1,12,62235.0,135.0,114.0,26.0,112.0,129.0,28.0,111.0,93.57142857142857,46.36398438032529,91.66666666666667,57.830211250983105,96.75,48.3002760516611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,0,75763098,36.0,752,0,0,2,False,1,1,0,0,0,2,True,665608,289,2,0,0,92,7725,3,3,175,0,0.0195310152522205,0,131.0,0,0,23,1,12,0.0,118.0,135.0,114.0,26.0,112.0,129.0,28.0,94.57142857142857,46.875214285224494,122.33333333333333,11.150485789118488,98.25,49.01955392153897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,1,75763098,106.0,751,0,0,5,False,4,4,0,0,0,8,True,665608,289,2,0,3,92,7727,3,3,173,0,0.0195310152522205,0,131.0,0,0,6,3,12,109966.0,36.0,118.0,135.0,114.0,26.0,112.0,129.0,95.71428571428571,45.043365348348054,96.33333333333333,52.93706955747865,100.75,44.11632350955823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0,75763098,115.0,750,0,0,2,False,1,1,0,0,0,2,True,665608,289,2,0,0,92,7728,3,3,172,0,0.0195310152522205,0,131.0,0,0,23,3,12,60797.0,106.0,36.0,118.0,135.0,114.0,26.0,112.0,92.42857142857143,43.0033221308042,86.66666666666667,44.286943147312996,98.75,43.4923364897005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,0,75763098,42.0,749,0,0,2,False,1,1,0,0,0,2,True,665608,289,2,0,0,92,7728,3,3,173,0,0.0195310152522205,0,131.0,0,0,23,3,12,0.0,115.0,106.0,36.0,118.0,135.0,114.0,26.0,92.85714285714286,43.24514836536993,85.66666666666667,43.24735059322517,93.75,38.836194458262774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,1,75763098,119.0,748,0,0,2,False,1,1,0,0,0,2,True,665608,289,2,0,0,92,7728,3,3,169,0,0.0195310152522205,0,131.0,0,0,6,3,12,545521.0,42.0,115.0,106.0,36.0,118.0,135.0,114.0,95.14285714285714,39.371853615785696,87.66666666666667,39.80368492154129,74.75,41.51606114907017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0,75763098,120.0,747,0,0,2,False,1,1,0,0,0,2,True,665608,289,2,0,0,92,7729,3,3,168,0,0.0195310152522205,0,131.0,0,0,0,4,12,64089.0,119.0,42.0,115.0,106.0,36.0,118.0,135.0,95.85714285714286,39.8138525785041,92.0,43.347433603386484,95.5,36.07861785970558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,0,75763098,29.0,746,0,0,2,False,1,1,0,0,0,2,True,665608,289,2,0,0,92,7729,3,3,169,0,0.0195310152522205,0,131.0,0,0,0,4,12,0.0,120.0,119.0,42.0,115.0,106.0,36.0,118.0,93.71428571428571,37.7037322896743,93.66666666666667,44.747439405326126,99.0,38.06135397836849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,1,75763098,114.0,742,0,0,2,False,1,1,0,0,0,2,True,665608,333,2,0,0,92,7729,3,3,160,0,0.0195310152522205,0,131.0,0,0,7,2,1,1059917.0,29.0,120.0,119.0,42.0,115.0,106.0,36.0,81.0,42.80965623158713,89.33333333333333,52.252591642265294,77.5,48.7886598845811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,0,75763098,33.0,740,0,0,2,False,1,1,0,0,0,2,True,665608,927,2,0,0,92,7732,3,3,167,0,0.0195310152522205,0,131.0,0,0,19,2,1,45759.0,114.0,29.0,120.0,119.0,42.0,115.0,106.0,92.14285714285714,39.13833828625742,87.66666666666667,50.89531740085067,95.5,44.41095960833692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,0,75763098,27.0,739,0,0,4,False,2,2,0,0,0,4,True,665608,333,4,0,0,92,7732,3,3,160,0,0.0195310152522205,0,131.0,0,0,19,2,1,31.0,33.0,114.0,29.0,120.0,119.0,42.0,115.0,81.71428571428571,44.22561205800053,58.666666666666664,47.9617903474561,74.0,49.73932046178355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,0,75763098,107.0,737,0,0,2,False,1,1,0,0,0,2,True,665608,12,2,0,0,92,7732,3,3,159,0,0.0195310152522205,0,131.0,0,0,19,2,1,74.0,27.0,33.0,114.0,29.0,120.0,119.0,42.0,69.14285714285714,45.67066371106866,58.0,48.590122453025366,50.75,42.24038352098617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
