branch,conclusion,workflow_event_trigger,issuer_name,workflow_id,build_duration,total_builds,gh_files_added,gh_files_deleted,gh_files_modified,tests_ran,gh_lines_added,gh_lines_deleted,gh_tests_added,gh_tests_deleted,gh_test_churn,gh_src_churn,gh_is_pr,gh_sloc,gh_description_complexity,gh_src_files,gh_doc_files,gh_other_files,git_num_committers,git_commits,total_jobs,gh_team_size_last_3_month,gh_commits_on_files_touched,gh_num_pr_comments,gh_test_lines_per_kloc,dependencies_count,workflow_size,dockerfile_changed,docker_compose_changed,build_duration_original,run_attempt_from_api,fixed_with_api,hour,dow,month,secs_since_prev,duration_lag_1,duration_lag_2,duration_lag_3,duration_lag_4,duration_lag_5,duration_lag_6,duration_lag_7,window_avg_7,window_std_7,window_avg_3,window_std_3,window_avg_4,window_std_4,ft___DotSettings_,ft___cs_,ft___cs__,ft___csproj_,ft___css_,ft___css__,ft___cs__,ft___cs___,ft___deb_,ft___ico__,ft___js__,ft___json_,ft___json__,ft___mjs__,ft___png_,ft___png__,ft___props_,ft___sh_,ft___svg_,ft___ts_,ft___ts__,ft___tsx_,ft___tsx__,ft___tsx__,ft___ts__,ft___yml_,ft___yml__,ft____cs_,ft____csproj_,ft____css_,ft____cs__,ft____json_,ft____json__,ft____md_,ft____sh_,ft____svg_,ft____svg__,ft____ts_,ft____ts__,ft____tsx__,ft____tsx__,ft____yml_,ft____yml__,ft___
1,success,1,0,75763098,124.0,689,0,0,2,False,1,1,0,0,0,2,True,665608,457,2,0,0,92,7747,3,2,152,1,0.0195310152522205,0,131.0,0,0,124.0,1.0,False,11,4,1,246.0,109.0,159.0,28.0,26.0,101.0,27.0,94.0,77.71428571428571,51.81928304442368,98.66666666666667,66.10849668033099,80.5,65.06663251365224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,0,75763098,27.0,688,0,0,2,False,1,1,0,0,0,2,True,665608,457,2,0,0,92,7747,3,2,152,1,0.0195310152522205,0,131.0,0,0,27.0,1.0,False,11,4,1,0.0,124.0,109.0,159.0,28.0,26.0,101.0,27.0,82.0,54.55883674224247,130.66666666666666,25.65800719723442,105.0,55.44366510251645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,1,75763098,113.0,687,0,0,3,False,2,2,0,0,0,4,True,665608,437,2,0,1,92,7747,3,2,152,0,0.0195310152522205,0,131.0,0,0,113.0,1.0,False,6,0,1,240355.0,27.0,124.0,109.0,159.0,28.0,26.0,101.0,82.0,54.55883674224247,86.66666666666667,52.214301999867175,104.75,55.90691668598201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,failure,0,1,75763098,89.0,686,0,0,2,False,1,1,0,0,0,2,False,665608,0,2,0,0,92,7747,3,2,152,0,0.0195310152522205,0,131.0,0,0,89.0,1.0,False,6,0,1,14.0,113.0,27.0,124.0,109.0,159.0,28.0,26.0,83.71428571428571,55.43679369550601,88.0,53.113086899558006,93.25,44.61968922646892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,1,75763098,113.0,685,0,0,2,False,1,1,0,0,0,2,True,665608,398,2,0,0,92,7747,3,2,152,0,0.0195310152522205,0,131.0,0,0,113.0,1.0,False,6,0,1,8.0,89.0,113.0,27.0,124.0,109.0,159.0,28.0,92.71428571428571,49.27715591669324,76.33333333333333,44.37717130838032,88.25,43.36953615922894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,0,75763098,28.0,683,0,0,2,False,1,1,0,0,0,2,True,665608,398,2,0,0,92,7749,3,2,152,0,0.0195310152522205,0,131.0,0,0,28.0,1.0,False,16,0,1,37735.0,113.0,89.0,113.0,27.0,124.0,109.0,159.0,104.85714285714286,40.33372687726146,105.0,13.856406460551018,85.5,40.607881008493905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,success,1,0,75763098,101.0,684,0,0,2,False,1,1,0,0,0,2,True,665608,398,2,0,0,92,7749,3,2,151,0,0.0195310152522205,0,131.0,0,0,101.0,1.0,False,16,0,1,0.0,28.0,113.0,89.0,113.0,27.0,124.0,109.0,86.14285714285714,41.402208360700484,76.66666666666667,43.82160806421112,85.75,40.12792045446661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,0,75763098,26.0,682,0,0,2,False,1,1,0,0,0,2,False,665608,0,2,0,0,92,7749,3,2,152,0,0.0195310152522205,0,131.0,0,0,26.0,1.0,False,16,0,1,34.0,101.0,28.0,113.0,89.0,113.0,27.0,124.0,85.0,40.771722226726375,80.66666666666667,46.00362304572688,82.75,37.79219496139381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,success,1,0,75763098,123.0,681,0,0,2,False,1,1,0,0,0,2,True,665608,437,2,0,0,92,7749,3,2,151,0,0.0195310152522205,0,131.0,0,0,123.0,1.0,False,16,0,1,10.0,26.0,101.0,28.0,113.0,89.0,113.0,27.0,71.0,41.956326499508194,51.666666666666664,42.735621363604075,67.0,46.45427859734774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,0,75763098,31.0,680,0,0,2,False,1,1,0,0,0,2,True,665608,437,2,0,0,92,7749,3,2,152,0,0.0195310152522205,0,131.0,0,0,31.0,1.0,False,16,0,1,0.0,123.0,26.0,101.0,28.0,113.0,89.0,113.0,84.71428571428571,40.852230806955475,83.33333333333333,50.85600587279081,69.5,49.89655966764308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,1,75763098,108.0,679,0,0,2,False,1,1,0,0,0,2,True,665608,417,2,0,0,92,7749,3,2,148,0,0.0195310152522205,0,131.0,0,0,108.0,1.0,False,6,2,1,137615.0,31.0,123.0,26.0,101.0,28.0,113.0,89.0,73.0,43.08518693627003,60.0,54.616847217685496,70.25,49.080715832867256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,success,1,0,75763098,114.0,678,0,0,2,False,1,1,0,0,0,2,True,665608,417,2,0,0,92,7750,3,2,148,0,0.0195310152522205,0,131.0,0,0,114.0,1.0,False,22,2,1,56768.0,108.0,31.0,123.0,26.0,101.0,28.0,113.0,75.71428571428571,44.82452559969927,87.33333333333333,49.35922743857863,72.0,50.642538114382326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,0,75763098,28.0,677,0,0,2,False,1,1,0,0,0,2,True,665608,417,2,0,0,92,7750,3,2,148,0,0.0195310152522205,0,131.0,0,0,28.0,1.0,False,22,2,1,1.0,114.0,108.0,31.0,123.0,26.0,101.0,28.0,75.85714285714286,44.96453629038694,84.33333333333333,46.28534685333289,94.0,42.44997055358225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,1,75763098,113.0,676,0,0,2,False,1,1,0,0,0,2,True,665608,289,2,0,0,92,7750,3,2,148,0,0.0195310152522205,0,131.0,0,0,113.0,1.0,False,7,3,1,30321.0,28.0,114.0,108.0,31.0,123.0,26.0,101.0,75.85714285714286,44.96453629038694,83.33333333333333,48.01388688008224,70.25,47.13367515199015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,0,75763098,29.0,675,0,0,4,False,2,2,0,0,0,4,True,665608,289,4,0,0,92,7753,3,2,148,0,0.0195310152522205,0,131.0,0,0,29.0,1.0,False,13,3,1,24863.0,113.0,28.0,114.0,108.0,31.0,123.0,26.0,77.57142857142857,46.292033666197696,85.0,49.36598018878993,90.75,41.91558978073274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,success,1,0,75763098,122.0,674,0,0,2,False,1,1,0,0,0,2,True,665608,289,2,0,0,92,7753,3,2,148,0,0.0195310152522205,0,131.0,0,0,122.0,1.0,False,13,3,1,0.0,29.0,113.0,28.0,114.0,108.0,31.0,123.0,78.0,45.745673748089736,56.666666666666664,48.7886598845811,71.0,49.07816894166557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,1,75763098,108.0,673,0,0,4,False,3,3,0,0,0,6,False,665608,0,2,0,2,92,7753,3,2,148,0,0.0195310152522205,0,131.0,0,0,108.0,1.0,False,6,4,1,60701.0,122.0,29.0,113.0,28.0,114.0,108.0,31.0,77.85714285714286,45.58299599422491,88.0,51.29327441292864,73.0,51.51698748956503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,1,75763098,109.0,672,0,0,2,False,1,1,0,0,0,2,True,665608,289,2,0,0,92,7753,3,2,148,0,0.0195310152522205,0,131.0,0,0,109.0,1.0,False,6,4,1,10.0,108.0,122.0,29.0,113.0,28.0,114.0,108.0,88.85714285714286,41.49870910212578,86.33333333333333,50.143128475727686,93.0,43.05810028322197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,0,75763098,29.0,671,0,0,4,False,2,2,0,0,0,4,True,665608,289,4,0,0,92,7755,3,2,148,0,0.0195310152522205,0,131.0,0,0,29.0,1.0,False,12,4,1,20008.0,109.0,108.0,122.0,29.0,113.0,28.0,114.0,89.0,41.57723736212721,113.0,7.810249675906654,92.0,42.481368465089105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,success,1,0,75763098,118.0,670,0,0,2,False,1,1,0,0,0,2,True,665608,289,2,0,0,92,7755,3,2,148,0,0.0195310152522205,0,131.0,0,0,118.0,1.0,False,12,4,1,0.0,29.0,109.0,108.0,122.0,29.0,113.0,28.0,76.85714285714286,45.3042623875082,82.0,45.902069670114,92.0,42.481368465089105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,1,75763098,113.0,669,0,0,2,False,1,1,0,0,0,2,True,665608,289,2,0,0,92,7755,3,2,148,0,0.0195310152522205,0,131.0,0,0,113.0,1.0,False,12,4,1,79.0,118.0,29.0,109.0,108.0,122.0,29.0,113.0,89.71428571428571,41.76008575068737,85.33333333333333,48.99319680663156,91.0,41.57723736212721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,0,75763098,36.0,668,0,0,4,False,2,2,0,0,0,4,True,665608,289,4,0,0,92,7755,3,2,148,0,0.0195310152522205,0,131.0,0,0,36.0,1.0,False,12,4,1,251.0,113.0,118.0,29.0,109.0,108.0,122.0,29.0,89.71428571428571,41.76008575068737,86.66666666666667,50.00333322222963,92.25,42.3270992785158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,success,1,0,75763098,113.0,667,0,0,2,False,1,1,0,0,0,2,True,665608,289,2,0,0,92,7755,3,2,148,0,0.0195310152522205,0,131.0,0,0,113.0,1.0,False,12,4,1,1.0,36.0,113.0,118.0,29.0,109.0,108.0,122.0,90.71428571428571,40.11530998556655,89.0,45.967379738244816,74.0,48.0485865210067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,1,75763098,104.0,666,0,0,2,False,1,1,0,0,0,2,True,665608,289,2,0,0,92,7755,3,2,146,0,0.0195310152522205,0,131.0,0,0,104.0,1.0,False,6,1,1,325839.0,113.0,36.0,113.0,118.0,29.0,109.0,108.0,89.42857142857143,39.0762380603914,87.33333333333333,44.45597072760118,95.0,39.403891516786345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,success,1,0,75763098,102.0,665,0,0,2,False,1,1,0,0,0,2,True,665608,289,2,0,0,92,7759,3,2,146,0,0.0195310152522205,0,131.0,0,0,102.0,1.0,False,19,1,1,44598.0,104.0,113.0,36.0,113.0,118.0,29.0,109.0,88.85714285714286,38.78757778562862,84.33333333333333,42.099089459670424,91.5,37.242448899072144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,0,75763098,28.0,664,0,0,2,False,1,1,0,0,0,2,True,665608,289,2,0,0,92,7759,3,2,146,0,0.0195310152522205,0,131.0,0,0,28.0,1.0,False,19,1,1,0.0,102.0,104.0,113.0,36.0,113.0,118.0,29.0,87.85714285714286,38.26847515222145,106.33333333333333,5.859465277082315,88.75,35.4906090865363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,failure,0,1,75763098,89.0,663,0,0,5,False,4,4,0,0,0,8,False,665608,0,2,0,3,92,7759,3,2,142,0,0.0195310152522205,0,131.0,0,0,89.0,1.0,False,6,4,1,214135.0,28.0,102.0,104.0,113.0,36.0,113.0,118.0,87.71428571428571,38.52581076678459,78.0,43.31281565541543,86.75,39.457783347099806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,failure,0,1,75763098,86.0,662,0,0,2,False,1,1,0,0,0,2,False,665608,0,2,0,0,92,7759,3,2,141,0,0.0195310152522205,0,131.0,0,0,86.0,1.0,False,6,0,2,258089.0,89.0,28.0,102.0,104.0,113.0,36.0,113.0,83.57142857142857,36.2162815266704,73.0,39.50949253027682,80.75,35.78989615333728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,failure,0,1,75763098,48.0,661,0,0,2,False,1,1,0,0,0,2,False,665608,0,2,0,0,92,7759,3,2,142,0,0.0195310152522205,0,131.0,0,0,48.0,1.0,False,6,0,2,1.0,86.0,89.0,28.0,102.0,104.0,113.0,36.0,79.71428571428571,33.92498727936036,67.66666666666667,34.38507428134093,76.25,32.90769920044041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,1,75763098,109.0,660,0,0,2,False,1,1,0,0,0,2,False,665608,0,2,0,0,92,7759,3,2,141,0,0.0195310152522205,0,131.0,0,0,109.0,1.0,False,6,0,2,10.0,48.0,86.0,89.0,28.0,102.0,104.0,113.0,81.42857142857143,31.569273789858514,74.33333333333333,22.854612955229264,62.75,29.747548918636415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,1,75763098,110.0,659,0,0,2,False,1,1,0,0,0,2,True,665608,289,2,0,0,92,7759,3,2,140,0,0.0195310152522205,0,131.0,0,0,110.0,1.0,False,6,1,2,85590.0,109.0,48.0,86.0,89.0,28.0,102.0,104.0,80.85714285714286,30.93233783291402,81.0,30.805843601498726,83.0,25.468935326524086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,failure,0,1,75763098,46.0,658,0,0,2,False,1,1,0,0,0,2,False,665608,0,2,0,0,92,7759,3,2,141,0,0.0195310152522205,0,131.0,0,0,46.0,1.0,False,6,1,2,1.0,110.0,109.0,48.0,86.0,89.0,28.0,102.0,81.71428571428571,31.752765158928995,89.0,35.510561809129406,88.25,29.033027170218862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,success,1,0,75763098,113.0,657,0,0,2,False,1,1,0,0,0,2,True,665608,289,2,0,0,92,7760,3,2,140,0,0.0195310152522205,0,131.0,0,0,113.0,1.0,False,15,6,2,466016.0,46.0,110.0,109.0,48.0,86.0,89.0,28.0,73.71428571428571,32.82638311741683,88.33333333333333,36.665151483845435,78.25,36.09593698280551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,0,75763098,31.0,656,0,0,2,False,1,1,0,0,0,2,True,665608,289,2,0,0,92,7760,3,2,140,0,0.0195310152522205,0,131.0,0,0,31.0,1.0,False,15,6,2,0.0,113.0,46.0,110.0,109.0,48.0,86.0,89.0,85.85714285714286,28.539029249015993,89.66666666666667,37.84617990409777,94.5,32.377976053690155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,1,75763098,110.0,655,0,0,3,False,2,2,0,0,0,4,True,665608,289,2,0,1,92,7761,3,2,140,0,0.0195310152522205,0,131.0,0,0,110.0,1.0,False,6,3,2,313295.0,31.0,113.0,46.0,110.0,109.0,48.0,86.0,77.57142857142857,35.1324026261472,63.333333333333336,43.66157731156002,75.0,42.60672873306907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,success,1,0,75763098,120.0,654,0,0,2,False,1,1,0,0,0,2,True,665608,289,2,0,0,92,7762,3,2,140,0,0.0195310152522205,0,131.0,0,0,120.0,1.0,False,16,3,2,34566.0,110.0,31.0,113.0,46.0,110.0,109.0,48.0,81.0,37.20215047547655,84.66666666666667,46.5008960487143,75.0,42.60672873306907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,0,75763098,31.0,653,0,0,2,False,1,1,0,0,0,2,True,665608,289,2,0,0,92,7762,3,2,140,0,0.0195310152522205,0,131.0,0,0,31.0,1.0,False,16,3,2,0.0,120.0,110.0,31.0,113.0,46.0,110.0,109.0,91.28571428571429,36.50440286556443,87.0,48.75448697299562,93.5,41.87680344375233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,1,75763098,105.0,652,0,0,2,False,1,1,0,0,0,2,True,665608,289,2,0,0,92,7762,3,2,140,0,0.0195310152522205,0,131.0,0,0,105.0,1.0,False,6,4,2,49896.0,31.0,120.0,110.0,31.0,113.0,46.0,110.0,80.14285714285714,41.72700393202054,87.0,48.75448697299562,73.0,48.66894971813822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
