branch,conclusion,workflow_event_trigger,issuer_name,workflow_id,build_duration,total_builds,gh_files_added,gh_files_deleted,gh_files_modified,tests_ran,gh_lines_added,gh_lines_deleted,gh_tests_added,gh_tests_deleted,gh_test_churn,gh_src_churn,gh_is_pr,gh_sloc,gh_description_complexity,gh_src_files,gh_doc_files,gh_other_files,git_num_committers,git_commits,total_jobs,gh_team_size_last_3_month,gh_commits_on_files_touched,gh_num_pr_comments,gh_test_lines_per_kloc,dependencies_count,workflow_size,dockerfile_changed,docker_compose_changed,build_duration_original,run_attempt_from_api,fixed_with_api,hour,dow,month,secs_since_prev,duration_lag_1,duration_lag_2,duration_lag_3,duration_lag_4,duration_lag_5,duration_lag_6,duration_lag_7,window_avg_7,window_std_7,window_avg_3,window_std_3,window_avg_4,window_std_4,ft___cjs__,ft___css_,ft___html_,ft___ico_,ft___js_,ft___js__,ft___json_,ft___json__,ft___md__,ft___png_,ft___svg_,ft___ts_,ft___ts__,ft___tsx_,ft___tsx__,ft___tsx__,ft___webmanifest_,ft___xml_,ft___yml_,ft___yml__,ft____cjs_,ft____css_,ft____css__,ft____html_,ft____html__,ft____json_,ft____json__,ft____md_,ft____snap_,ft____svg_,ft____ts_,ft____ts__,ft____tsx_,ft____tsx__,ft____tsx__,ft____yaml__,ft____yml_,ft____yml__,ft___
2,success,0,2,83806327,247.0,908,0,0,1,False,71,2,0,0,0,73,False,13544,0,0,0,1,8,341,3,7,11,0,46.5888954518606,0,112.0,0,0,247.0,1.0,False,8,1,11,66995.0,225.0,251.0,235.0,235.0,286.0,115.0,93.0,205.71428571428572,72.47692572056822,237.0,13.114877048604,236.5,10.754843869934453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2,success,0,2,83806327,241.0,907,0,0,1,False,2,1,0,0,0,3,True,13544,31,0,0,1,8,341,3,7,11,1,46.5888954518606,0,112.0,0,0,241.0,1.0,False,10,1,11,7989.0,247.0,225.0,251.0,235.0,235.0,286.0,115.0,227.71428571428572,53.431308817066814,241.0,14.0,239.5,11.818065267490557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2,success,0,3,83806327,264.0,905,0,0,2,False,48,49,0,0,0,97,False,13544,0,1,0,1,8,341,3,7,147,0,46.5888954518606,0,112.0,0,0,264.0,1.0,False,10,1,11,1114.0,241.0,247.0,225.0,251.0,235.0,235.0,286.0,245.71428571428572,19.720668393965806,237.66666666666666,11.372481406154654,241.0,11.430952132988164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,3,83806327,259.0,904,0,0,2,False,48,49,0,0,0,97,True,13544,136,1,0,1,8,341,3,7,147,1,46.5888954518606,0,112.0,0,0,259.0,1.0,False,11,1,11,380.0,264.0,241.0,247.0,225.0,251.0,235.0,235.0,242.57142857142858,12.752217360876799,250.66666666666666,11.930353445448855,244.25,16.11159003119597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,2,83806327,249.0,902,0,0,3,False,7,6,0,0,0,13,False,13543,0,2,0,1,8,342,3,7,220,0,46.59233552388688,0,112.0,0,0,249.0,1.0,False,8,2,11,76136.0,259.0,264.0,241.0,247.0,225.0,251.0,235.0,246.0,13.576941236277534,254.66666666666666,12.096831541082702,252.75,10.594810050208546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,2,83806327,252.0,901,0,0,2,False,2,2,0,0,0,4,True,13543,121,1,0,1,8,342,3,7,134,1,46.59233552388688,0,112.0,0,0,252.0,1.0,False,11,2,11,11840.0,249.0,259.0,264.0,241.0,247.0,225.0,251.0,248.0,12.68857754044952,257.3333333333333,7.637626158259733,253.25,10.275375094532235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,success,1,2,83806327,326.0,900,0,0,2,True,2,2,0,0,0,4,True,13543,121,1,0,1,8,343,3,7,134,1,46.59233552388688,0,112.0,0,0,7026.0,2.0,True,6,3,11,68777.0,252.0,249.0,259.0,264.0,241.0,247.0,225.0,248.14285714285714,12.733532783279632,253.33333333333334,5.131601439446884,256.0,6.782329983125268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,2,83806327,221.0,899,0,0,1,False,7,2,0,0,0,9,True,13548,90,0,0,1,8,344,3,7,38,1,46.57514024210216,0,112.0,0,0,221.0,1.0,False,8,3,11,8614.0,326.0,252.0,249.0,259.0,264.0,241.0,247.0,262.57142857142856,28.987682113023702,275.6666666666667,43.61574639202376,271.5,36.57412564459562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2,success,0,2,83806327,228.0,897,1,0,6,False,162,105,0,0,0,267,True,13598,149,1,0,6,8,345,3,7,149,1,46.4038829239594,0,112.0,0,0,228.0,1.0,False,6,4,11,78827.0,221.0,326.0,252.0,249.0,259.0,264.0,241.0,258.85714285714283,32.7385021619732,266.3333333333333,53.94750534856392,262.0,44.89246410404906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,3,83806327,269.0,896,0,0,3,False,31,50,0,0,0,81,False,13582,0,2,0,1,8,346,3,7,150,0,46.45854807833898,0,112.0,0,0,269.0,1.0,False,9,4,11,9444.0,228.0,221.0,326.0,252.0,249.0,259.0,264.0,257.0,34.25395354310701,258.3333333333333,58.70547958524258,256.75,48.03731188704602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,3,83806327,228.0,895,0,0,3,False,31,50,0,0,0,81,False,13582,0,2,0,1,8,346,3,7,150,0,46.45854807833898,0,112.0,0,0,228.0,1.0,False,9,4,11,152.0,269.0,228.0,221.0,326.0,252.0,249.0,259.0,257.7142857142857,34.47566429485339,239.33333333333334,25.92939130279254,261.0,48.228622207149975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,3,83806327,272.0,893,0,0,3,False,37,54,0,0,0,91,False,13582,0,2,0,1,8,346,3,7,150,0,46.45854807833898,0,112.0,0,0,272.0,1.0,False,11,4,11,6841.0,228.0,269.0,228.0,221.0,326.0,252.0,249.0,253.28571428571428,36.22942766000353,241.66666666666666,23.671361036774655,236.5,21.91650823770368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,3,83806327,259.0,892,0,0,3,False,37,54,0,0,0,91,True,13582,91,2,0,1,8,346,3,7,150,1,46.45854807833898,0,112.0,0,0,259.0,1.0,False,11,4,11,603.0,272.0,228.0,269.0,228.0,221.0,326.0,252.0,256.57142857142856,36.814205332802096,256.3333333333333,24.583192089989723,249.25,24.56793302932368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,3,83806327,233.0,890,0,0,3,False,38,12,0,0,0,50,True,13582,89,1,0,2,8,346,3,7,144,1,46.45854807833898,0,112.0,0,0,233.0,1.0,False,16,0,11,278017.0,259.0,272.0,228.0,269.0,228.0,221.0,326.0,257.57142857142856,36.76437198727931,253.0,22.60530911091463,257.0,20.11632835948615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,6,83806327,210.0,888,0,0,5,False,10,9,1,1,2,19,False,13605,0,2,0,2,8,347,3,7,32,0,46.38000735023888,0,112.0,0,0,210.0,1.0,False,13,2,11,159274.0,233.0,259.0,272.0,228.0,269.0,228.0,221.0,244.28571428571428,21.58482712242009,254.66666666666666,19.85782801147531,248.0,20.992061991778385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,6,83806327,253.0,887,0,0,7,False,14,11,1,1,2,25,False,13605,0,3,1,2,8,347,3,7,36,0,46.38000735023888,0,112.0,0,0,253.0,1.0,False,10,3,11,78954.0,210.0,233.0,259.0,272.0,228.0,269.0,228.0,242.71428571428572,23.84473586709294,234.0,24.515301344262525,243.5,27.598309126949545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,6,83806327,211.0,886,0,0,7,False,14,11,1,1,2,25,True,13601,67,3,1,2,8,347,3,7,36,1,46.39364752591721,0,112.0,0,0,211.0,1.0,False,11,3,11,545.0,253.0,210.0,233.0,259.0,272.0,228.0,269.0,246.28571428571428,23.135213317324204,232.0,21.517434791350013,238.75,22.156639336024465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,6,83806327,212.0,885,0,0,5,False,75,66,0,0,0,141,True,13605,67,2,0,3,8,347,3,7,0,1,46.38000735023888,0,112.0,0,0,212.0,1.0,False,11,3,11,1659.0,211.0,253.0,210.0,233.0,259.0,272.0,228.0,238.0,24.013884872437167,224.66666666666666,24.542480178933285,226.75,20.467453839368165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,success,0,6,83806327,211.0,883,0,0,1,False,3,3,0,0,0,6,False,13608,0,0,0,1,8,349,3,7,3,0,46.36978248089359,0,112.0,0,0,211.0,1.0,False,12,4,11,91498.0,212.0,211.0,253.0,210.0,233.0,259.0,272.0,235.71428571428572,25.818044631060435,225.33333333333334,23.96525262402492,221.5,21.01586702153082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,success,0,6,83806327,405.0,882,0,0,2,False,4,4,0,0,0,8,False,13608,0,0,0,2,8,349,3,7,48,0,46.36978248089359,0,112.0,0,0,405.0,1.0,False,13,4,11,945.0,211.0,212.0,211.0,253.0,210.0,233.0,259.0,227.0,21.455380055672126,211.33333333333334,0.5773502691896258,221.75,20.838665984174707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,success,0,6,83806327,240.0,881,0,0,1,False,1,1,0,0,0,2,False,13608,0,0,0,1,8,349,3,7,45,0,46.36978248089359,0,112.0,0,0,240.0,1.0,False,14,4,11,3185.0,405.0,211.0,212.0,211.0,253.0,210.0,233.0,247.85714285714286,71.15342243216081,276.0,111.71839597846005,259.75,96.83448077346553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,success,0,6,83806327,259.0,880,0,0,1,False,1,1,0,0,0,2,False,13608,0,0,0,1,8,349,3,7,45,0,46.36978248089359,0,112.0,0,0,259.0,1.0,False,16,4,11,7224.0,240.0,405.0,211.0,212.0,211.0,253.0,210.0,248.85714285714286,70.95874052675158,285.3333333333333,104.64384039843593,267.0,92.97669959009443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,success,0,6,83806327,237.0,879,0,0,1,False,1,1,0,0,0,2,True,13608,69,0,0,1,8,349,3,7,45,1,46.36978248089359,0,112.0,0,0,237.0,1.0,False,16,4,11,36.0,259.0,240.0,405.0,211.0,212.0,211.0,253.0,255.85714285714286,68.8728988098816,301.3333333333333,90.27919657004782,278.75,86.4498891458707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2,success,0,6,83806327,272.0,877,0,1,4,False,12,10,0,0,0,22,False,13608,0,2,0,3,8,349,3,7,130,0,46.36978248089359,0,112.0,0,0,272.0,1.0,False,16,4,11,466.0,237.0,259.0,240.0,405.0,211.0,212.0,211.0,253.57142857142858,69.24800151835224,245.33333333333334,11.930353445448855,285.25,80.42543130129921,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,0,83806327,220.0,876,0,0,0,False,0,0,0,0,0,0,False,13652,0,0,0,0,8,350,3,7,0,0,47.97831819513625,0,112.0,0,0,220.0,1.0,False,10,0,12,237838.0,272.0,237.0,259.0,240.0,405.0,211.0,212.0,262.2857142857143,66.79250029185982,256.0,17.69180601295413,252.0,16.51262143533445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,success,0,3,83806327,254.0,875,1,0,8,False,219,144,56,32,88,363,True,13652,77,1,0,6,8,350,3,7,87,1,47.97831819513625,0,112.0,0,0,254.0,1.0,False,12,0,12,9250.0,220.0,272.0,237.0,259.0,240.0,405.0,211.0,263.42857142857144,65.85047998523407,243.0,26.514147167125703,247.0,23.079572497485014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,success,0,3,83806327,262.0,873,0,0,2,False,3,3,2,2,4,6,True,13652,83,0,0,1,8,350,3,7,23,2,47.97831819513625,0,112.0,0,0,262.0,1.0,False,17,0,12,15795.0,254.0,220.0,272.0,237.0,259.0,240.0,405.0,269.57142857142856,62.03992570073228,248.66666666666666,26.407069760451147,245.75,22.336442569636436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,6,83806327,267.0,871,0,1,6,False,17,15,0,0,0,32,False,13656,0,3,0,4,8,353,3,7,158,0,47.96426479203281,0,112.0,0,0,267.0,1.0,False,8,1,12,55750.0,262.0,254.0,220.0,272.0,237.0,259.0,240.0,249.14285714285714,17.742872479097734,245.33333333333334,22.300971578236975,252.0,22.568414506414342,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,6,83806327,277.0,870,0,1,9,False,23,21,0,0,0,44,True,13656,75,6,0,4,8,353,3,7,158,1,47.96426479203281,0,112.0,0,0,277.0,1.0,False,8,1,12,50.0,267.0,262.0,254.0,220.0,272.0,237.0,259.0,253.0,18.34847859269718,261.0,6.557438524302,250.75,21.187653637594387,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,6,83806327,218.0,868,0,0,3,False,4,51,0,0,0,55,False,13656,0,2,0,1,8,353,3,7,171,0,47.96426479203281,0,112.0,0,0,218.0,1.0,False,9,1,12,1454.0,277.0,267.0,262.0,254.0,220.0,272.0,237.0,255.57142857142858,20.46832628605429,268.6666666666667,7.637626158259733,265.0,9.626352718795768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,6,83806327,210.0,867,0,0,1,False,3,3,0,0,0,6,False,13656,0,0,0,1,8,353,3,7,3,0,47.96426479203281,0,112.0,0,0,210.0,1.0,False,10,1,12,4144.0,218.0,277.0,267.0,262.0,254.0,220.0,272.0,252.85714285714286,24.251656791709248,254.0,31.575306807693888,256.0,26.08958923913266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,success,0,6,83806327,257.0,866,0,0,2,False,5,5,0,0,0,10,True,13656,79,0,0,2,8,353,3,7,6,1,47.96426479203281,0,112.0,0,0,257.0,1.0,False,10,1,12,218.0,210.0,218.0,277.0,267.0,262.0,254.0,220.0,244.0,27.23355773061365,235.0,36.59234892706397,243.0,33.891985286593446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,success,1,6,83806327,10591.0,865,0,0,2,True,5,5,0,0,0,10,True,13656,79,0,0,2,8,353,3,7,6,1,47.96426479203281,0,112.0,0,0,10591.0,1.0,False,10,1,12,1092.0,257.0,210.0,218.0,277.0,267.0,262.0,254.0,249.28571428571428,25.32267946403175,228.33333333333334,25.146238950056397,240.5,31.83813227352802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,success,0,2,83806327,238.0,864,1,0,7,False,200,74,0,0,0,274,False,13656,0,4,0,4,8,353,3,7,176,0,47.96426479203281,0,112.0,0,0,238.0,1.0,False,12,1,12,7539.0,10591.0,257.0,210.0,218.0,277.0,267.0,262.0,1726.0,3909.1790271956934,3686.0,5979.951588432803,2819.0,5181.37401339323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,2,83806327,226.0,863,1,0,7,False,199,74,0,0,0,273,False,13656,0,4,0,4,8,353,3,7,176,0,47.96426479203281,0,112.0,0,0,226.0,1.0,False,14,1,12,5347.0,238.0,10591.0,257.0,210.0,218.0,277.0,267.0,1722.5714285714287,3910.687273661875,3695.3333333333335,5971.830065677801,2824.0,5178.035985454974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,2,83806327,252.0,862,1,0,7,False,200,75,0,0,0,275,False,13721,0,4,0,4,8,355,3,7,176,0,47.73704540485387,0,112.0,0,0,252.0,1.0,False,6,2,12,57285.0,226.0,238.0,10591.0,257.0,210.0,218.0,277.0,1716.7142857142858,3913.260520941827,3685.0,5980.774448179767,2828.0,5175.349070352646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,2,83806327,220.0,861,1,0,7,False,192,75,0,0,0,267,True,13721,119,4,0,4,8,355,3,7,176,1,47.73704540485387,0,112.0,0,0,220.0,1.0,False,6,2,12,721.0,252.0,226.0,238.0,10591.0,257.0,210.0,218.0,1713.142857142857,3914.8045684968506,238.66666666666666,13.012814197295423,2826.75,5176.177571335821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,success,1,2,83806327,1053713.0,860,1,0,7,True,192,75,0,0,0,267,True,13763,119,4,0,4,8,355,3,7,176,1,47.59136816101141,0,112.0,0,0,1053713.0,1.0,False,6,2,12,736.0,220.0,252.0,226.0,238.0,10591.0,257.0,210.0,1713.4285714285713,3914.6773326862613,232.66666666666666,17.009801096230767,234.0,14.142135623730951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,4,83806327,227.0,859,0,0,2,False,17,7,0,0,0,24,False,13721,0,1,0,1,8,355,3,7,110,0,47.73704540485387,0,112.0,0,0,227.0,1.0,False,9,2,12,10741.0,1053713.0,220.0,252.0,226.0,238.0,10591.0,257.0,152213.85714285713,397542.4784805722,351395.0,608225.2297455277,263602.75,526740.1668497635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,6,83806327,262.0,858,0,0,3,False,4,47,0,0,0,51,True,13721,71,2,0,1,8,355,3,7,171,1,47.73704540485387,0,112.0,0,0,262.0,1.0,False,10,2,12,3101.0,227.0,1053713.0,220.0,252.0,226.0,238.0,10591.0,152209.57142857142,397544.3898404542,351386.6666666667,608232.4464235144,263603.0,526740.000179089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
