branch,conclusion,workflow_event_trigger,issuer_name,workflow_id,build_duration,total_builds,gh_files_added,gh_files_deleted,gh_files_modified,tests_ran,gh_lines_added,gh_lines_deleted,gh_tests_added,gh_tests_deleted,gh_test_churn,gh_src_churn,gh_is_pr,gh_sloc,gh_description_complexity,gh_src_files,gh_doc_files,gh_other_files,git_num_committers,git_commits,total_jobs,gh_team_size_last_3_month,gh_commits_on_files_touched,gh_num_pr_comments,gh_test_lines_per_kloc,dependencies_count,workflow_size,dockerfile_changed,docker_compose_changed,build_duration_original,run_attempt_from_api,fixed_with_api,hour,dow,month,secs_since_prev,duration_lag_1,duration_lag_2,duration_lag_3,duration_lag_4,duration_lag_5,duration_lag_6,duration_lag_7,window_avg_7,window_std_7,window_avg_3,window_std_3,window_avg_4,window_std_4,ft___bat_,ft___cfg_,ft___css_,ft___css__,ft___html_,ft___jar_,ft___js_,ft___json_,ft___kt_,ft___kt__,ft___kts_,ft___kts__,ft___kt__,ft___kt___,ft___list_,ft___md_,ft___md__,ft___md___,ft___mustache_,ft___mustache__,ft___mustache___,ft___png_,ft___png__,ft___png__,ft___png___,ft___properties_,ft___properties__,ft___svg_,ft___svg__,ft___toml_,ft___toml__,ft___tree_,ft___ttf_,ft___txt_,ft___txt__,ft___webp_,ft___xml_,ft___xml__,ft___xml__,ft___yml_,ft___yml__,ft___yml__,ft____DokkaPlugin_,ft____bat_,ft____css__,ft____html_,ft____json_,ft____json__,ft____kt_,ft____kt__,ft____kts_,ft____kts__,ft____kt__,ft____md_,ft____md__,ft____mustache__,ft____png__,ft____png___,ft____properties_,ft____properties__,ft____svg_,ft____toml_,ft____toml__,ft____tree_,ft____ttf_,ft____txt_,ft____txt__,ft____webp_,ft____xml_,ft____xml__,ft____xml__,ft____yml__,ft____yml__,ft___
2,success,0,7,108176393,608.0,1953,0,0,1,False,1,1,0,0,0,2,True,7929,174,0,0,1,6,88,3,5,128,1,26.73729347963173,0,187.0,0,0,608.0,1.0,False,18,4,10,0.0,615.0,611.0,673.0,644.0,646.0,607.0,631.0,632.4285714285714,23.719592062660933,633.0,34.698703145794944,635.75,28.860295678781025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,1,3,108176393,620.0,1951,0,0,1,False,1,1,0,0,0,2,True,7929,174,0,0,1,6,88,3,5,128,1,26.73729347963173,0,187.0,0,0,620.0,1.0,False,19,4,10,2108.0,608.0,615.0,611.0,673.0,644.0,646.0,607.0,629.1428571428571,25.478282068123377,611.3333333333334,3.511884584284246,626.75,30.966379618332308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,6,108176393,655.0,1950,0,0,4,False,11,18,0,0,0,29,True,7923,16,4,0,0,6,90,3,5,38,1,26.75754133535277,0,187.0,0,0,655.0,1.0,False,14,0,10,243650.0,620.0,608.0,615.0,611.0,673.0,644.0,646.0,631.0,24.027761721253466,614.3333333333334,6.027713773341708,613.5,5.196152422706632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,1,6,108176393,712.0,1949,0,0,5,False,13,19,0,0,0,32,True,7923,16,5,0,0,6,90,3,5,41,1,26.75754133535277,0,187.0,0,0,712.0,1.0,False,14,0,10,878.0,655.0,620.0,608.0,615.0,611.0,673.0,644.0,632.2857142857143,25.17746535902218,627.6666666666666,24.419937209856485,624.5,20.92048437935094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,6,108176393,599.0,1948,0,0,1,False,6,0,0,0,0,6,True,8040,7,0,0,1,6,90,3,5,15,1,26.3681592039801,0,187.0,0,0,599.0,1.0,False,16,0,10,5389.0,712.0,655.0,620.0,608.0,615.0,611.0,673.0,642.0,39.496835316262995,662.3333333333334,46.436336347017445,648.75,46.64314883595804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,6,108176393,618.0,1947,1,0,3,False,367,206,0,0,0,573,False,8216,0,4,0,0,6,90,3,5,48,0,25.8033106134372,0,187.0,0,0,618.0,1.0,False,17,0,10,2613.0,599.0,712.0,655.0,620.0,608.0,615.0,611.0,631.4285714285714,39.71925285826821,655.3333333333334,56.500737458314056,646.5,49.399730093729595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2,success,1,6,108176393,650.0,1946,1,0,18,False,308,159,0,0,0,467,True,8040,7,16,0,3,6,90,3,5,57,1,26.3681592039801,0,187.0,0,0,650.0,1.0,False,17,0,10,285.0,618.0,599.0,712.0,655.0,620.0,608.0,615.0,632.4285714285714,39.20398424844573,643.0,60.50619802962338,646.0,49.76611966656298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,7,108176393,670.0,1945,0,0,1,False,1,1,0,0,0,2,True,8040,124,0,0,1,6,90,3,5,128,1,26.3681592039801,0,187.0,0,0,670.0,1.0,False,22,0,10,19005.0,650.0,618.0,599.0,712.0,655.0,620.0,608.0,637.4285714285714,38.84094550366981,622.3333333333334,25.774664562964407,644.75,49.52692870213806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,7,108176393,672.0,1944,0,0,1,False,1,1,0,0,0,2,True,8040,124,0,0,1,6,90,3,5,128,1,26.3681592039801,0,187.0,0,0,672.0,1.0,False,22,0,10,0.0,670.0,650.0,618.0,599.0,712.0,655.0,620.0,646.2857142857143,38.073237694887844,646.0,26.229754097208,634.25,31.79491573611521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,6,108176393,673.0,1943,1,0,3,False,367,206,0,0,0,573,False,8333,0,4,0,0,6,91,3,5,48,0,25.441017640705628,0,187.0,0,0,673.0,1.0,False,8,1,10,37631.0,672.0,670.0,650.0,618.0,599.0,712.0,655.0,653.7142857142857,37.151555757977285,664.0,12.165525060596439,652.5,25.053276565484737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2,success,0,6,108176393,659.0,1942,0,0,1,False,2,2,0,0,0,4,False,8333,0,1,0,0,6,91,3,5,11,0,25.441017640705628,0,187.0,0,0,659.0,1.0,False,9,1,10,591.0,673.0,672.0,670.0,650.0,618.0,599.0,712.0,656.2857142857143,37.871336063546735,671.6666666666666,1.5275252316519468,666.25,10.90489186863706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,6,108176393,658.0,1941,30,0,2,False,69,1,0,0,0,70,False,8423,0,1,1,30,6,91,3,5,39,0,25.169179627211207,0,187.0,0,0,658.0,1.0,False,12,1,10,11478.0,659.0,673.0,672.0,670.0,650.0,618.0,599.0,648.7142857142857,29.175984906050644,668.0,7.810249675906654,668.5,6.454972243679028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,1,6,108176393,701.0,1940,0,0,1,False,1,1,0,0,0,2,True,8040,124,0,0,1,6,91,3,5,128,1,26.3681592039801,0,187.0,0,0,701.0,1.0,False,12,1,10,42.0,658.0,659.0,673.0,672.0,670.0,650.0,618.0,657.1428571428571,19.25641513391119,663.3333333333334,8.386497083606084,665.5,8.103497187428813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,6,108176393,625.0,1939,1,0,3,False,37,2,0,0,0,39,False,8368,0,3,1,0,6,91,3,5,40,0,25.334608030592733,0,187.0,0,0,625.0,1.0,False,13,1,10,4623.0,701.0,658.0,659.0,673.0,672.0,670.0,650.0,669.0,16.492422502470642,672.6666666666666,24.542480178933285,672.75,20.039544239661073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,2,108176393,650.0,1938,0,0,2,False,2,0,0,0,0,2,True,8040,16,2,0,0,6,91,3,5,14,2,26.3681592039801,0,187.0,0,0,650.0,1.0,False,16,1,10,9901.0,625.0,701.0,658.0,659.0,673.0,672.0,670.0,665.4285714285714,22.795154038063608,661.3333333333334,38.10949138119444,660.75,31.138133106102128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,7,108176393,654.0,1936,0,0,1,False,1,1,0,0,0,2,False,8040,0,0,0,1,6,91,3,5,128,0,26.3681592039801,0,187.0,0,0,654.0,1.0,False,19,1,10,10745.0,650.0,625.0,701.0,658.0,659.0,673.0,672.0,662.5714285714286,23.37275581282007,658.6666666666666,38.7341365378568,658.5,31.628046625318696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,7,108176393,626.0,1937,0,0,1,False,1,1,0,0,0,2,False,8040,0,0,0,1,6,91,3,5,128,0,26.3681592039801,0,187.0,0,0,626.0,1.0,False,19,1,10,0.0,654.0,650.0,625.0,701.0,658.0,659.0,673.0,660.0,23.15167380558045,643.0,15.716233645501712,657.5,31.712247896777463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,1,6,108176393,654.0,1935,0,0,2,False,2,0,0,0,0,2,True,8040,16,2,0,0,6,92,3,5,14,2,26.3681592039801,0,187.0,0,0,654.0,1.0,False,9,2,10,52324.0,626.0,654.0,650.0,625.0,701.0,658.0,659.0,653.2857142857143,25.453973401116805,643.3333333333334,15.14375558880073,638.75,15.392097539538485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,7,108176393,742.0,1934,0,0,1,False,1,1,0,0,0,2,True,8040,160,0,0,1,6,92,3,5,128,1,26.3681592039801,0,187.0,0,0,742.0,1.0,False,9,2,10,28.0,654.0,626.0,654.0,650.0,625.0,701.0,658.0,652.5714285714286,25.336779214264407,644.6666666666666,16.165807537309522,646.0,13.466006584482772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,6,108176393,630.0,1933,3,0,1,False,192,140,0,0,0,332,False,8392,0,4,0,0,6,93,3,5,18,0,25.26215443279313,0,187.0,0,0,630.0,1.0,False,14,2,10,15633.0,742.0,654.0,626.0,654.0,650.0,625.0,701.0,664.5714285714286,42.44940966553458,674.0,60.530983801686226,669.0,50.42486159293515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2,success,0,6,108176393,700.0,1932,3,0,1,False,192,140,0,0,0,332,False,8392,0,4,0,0,6,93,3,5,18,0,25.26215443279313,0,187.0,0,0,700.0,1.0,False,14,2,10,98.0,630.0,742.0,654.0,626.0,654.0,650.0,625.0,654.4285714285714,40.74251318895756,675.3333333333334,58.968918366655956,663.0,54.09867527644893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2,success,0,6,108176393,628.0,1931,0,0,1,False,5,5,0,0,0,10,False,8482,0,1,0,0,6,93,3,5,26,0,24.994105163876444,0,187.0,0,0,628.0,1.0,False,14,2,10,794.0,700.0,630.0,742.0,654.0,626.0,654.0,650.0,665.1428571428571,41.56692824601698,690.6666666666666,56.58032638058332,681.5,49.702447961175245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,1,6,108176393,640.0,1930,0,0,1,False,1,1,0,0,0,2,True,8040,160,0,0,1,6,93,3,5,128,1,26.3681592039801,0,187.0,0,0,640.0,1.0,False,14,2,10,195.0,628.0,700.0,630.0,742.0,654.0,626.0,654.0,662.0,43.68065933568311,652.6666666666666,41.00406483915141,675.0,55.82114294781145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,6,108176393,627.0,1929,3,0,1,False,192,140,0,0,0,332,False,8392,0,4,0,0,6,93,3,5,18,0,25.26215443279313,0,187.0,0,0,627.0,1.0,False,14,2,10,153.0,640.0,628.0,700.0,630.0,742.0,654.0,626.0,660.0,44.42221666388715,656.0,38.57460304397182,649.5,34.07345007480164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2,success,0,6,108176393,609.0,1928,0,0,1,False,5,5,0,0,0,10,False,8482,0,1,0,0,6,93,3,5,26,0,24.994105163876444,0,187.0,0,0,609.0,1.0,False,14,2,10,29.0,627.0,640.0,628.0,700.0,630.0,742.0,654.0,660.1428571428571,44.29608173577949,631.6666666666666,7.234178138070236,648.75,34.67347689517162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,7,108176393,626.0,1926,0,0,1,False,1,1,0,0,0,2,True,8040,124,0,0,1,6,93,3,5,128,1,26.3681592039801,0,187.0,0,0,626.0,1.0,False,19,2,10,17525.0,609.0,627.0,640.0,628.0,700.0,630.0,742.0,653.7142857142857,48.41044751467836,625.3333333333334,15.56705923844749,626.0,12.780193008453876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,7,108176393,636.0,1927,0,0,1,False,1,1,0,0,0,2,True,8040,124,0,0,1,6,93,3,5,128,1,26.3681592039801,0,187.0,0,0,636.0,1.0,False,19,2,10,0.0,626.0,609.0,627.0,640.0,628.0,700.0,630.0,637.1428571428571,29.191486038618468,620.6666666666666,10.115993936995679,625.5,12.7148207485071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
